timestamp,PointerPosition,SubState,missionName,lastMissionState,missionEvent
14:43:29:1164,"(0.00, 0.00)",,,,
14:43:29:1234,"(0.00, 0.00)",,,,
14:43:29:1316,"(0.00, 0.00)",,,,
14:43:29:1392,"(0.00, 0.00)",,,,
14:43:29:1489,"(0.00, 0.00)",,,,
14:43:29:1563,"(0.00, 0.00)",,,,
14:43:29:1655,"(0.00, 0.00)",,,,
14:43:29:1735,"(0.00, 0.00)",,,,
14:43:29:1817,"(0.00, 0.00)",,,,
14:43:29:1899,"(0.00, 0.00)",,,,
14:43:29:1980,"(0.00, 0.00)",,,,
14:43:29:2059,"(0.00, 0.00)",,,,
14:43:29:2470,"(0.00, 0.00)",,,,
14:43:29:2552,"(0.00, 0.00)",,,,
14:43:29:2689,"(0.00, 0.00)",,,,
14:43:29:2790,"(0.00, 0.00)",,,,
14:43:29:2884,"(0.00, 0.00)",,,,
14:43:29:3008,"(0.00, 0.00)",,,,
14:43:29:3105,"(0.00, 0.00)",,,,
14:43:29:3224,"(0.00, 0.00)",,,,
14:43:29:3333,"(0.00, 0.00)",,,,
14:43:29:3460,"(0.00, 0.00)",,,,
14:43:29:3571,"(0.00, 0.00)",,,,
14:43:29:3709,"(0.00, 0.00)",,,,
14:43:29:3831,"(0.00, 0.00)",,,,
14:43:29:3917,"(0.00, 0.00)",,,,
14:43:29:4014,"(0.00, 0.00)",,,,
14:43:29:4113,"(0.00, 0.00)",,,,
14:43:29:4209,"(0.00, 0.00)",,,,
14:43:29:4295,"(0.00, 0.00)",,,,
14:43:29:4391,"(0.00, 0.00)",,,,
14:43:29:4490,"(0.00, 0.00)",,,,
14:43:29:4590,"(0.00, 0.00)",,,,
14:43:29:4651,"(0.00, 0.00)",,,,
14:43:29:4758,"(0.00, 0.00)",,,,
14:43:29:4852,"(0.00, 0.00)",,,,
14:43:29:4948,"(0.00, 0.00)",,,,
14:43:29:5056,"(0.00, 0.00)",,,,
14:43:29:5159,"(0.00, 0.00)",,,,
14:43:29:5254,"(0.00, 0.00)",,,,
14:43:29:5355,"(0.00, 0.00)",,,,
14:43:29:5426,"(0.00, 0.00)",,,,
14:43:29:5522,"(0.00, 0.00)",,,,
14:43:29:5592,"(0.00, 0.00)",,,,
14:43:29:5678,"(0.00, 0.00)",,,,
14:43:29:5739,"(0.00, 0.00)",,,,
14:43:29:5835,"(0.00, 0.00)",,,,
14:43:29:5931,"(0.00, 0.00)",,,,
14:43:29:6038,"(0.00, 0.00)",,,,
14:43:29:6144,"(0.00, 0.00)",,,,
14:43:29:6252,"(0.00, 0.00)",,,,
14:43:29:6350,"(0.00, 0.00)",,,,
14:43:29:6437,"(0.00, 0.00)",,,,
14:43:29:6533,"(0.00, 0.00)",,,,
14:43:29:6630,"(0.00, 0.00)",,,,
14:43:29:6736,"(0.00, 0.00)",,,,
14:43:29:6827,"(0.00, 0.00)",,,,
14:43:29:6959,"(0.00, 0.00)",,,,
14:43:29:7055,"(0.00, 0.00)",,,,
14:43:29:7135,"(0.00, 0.00)",,,,
14:43:29:7232,"(0.00, 0.00)",,,,
14:43:29:7312,"(0.00, 0.00)",,,,
14:43:29:7413,"(0.00, 0.00)",,,,
14:43:29:7493,"(0.00, 0.00)",,,,
14:43:29:7581,"(0.00, 0.00)",,,,
14:43:29:7678,"(0.00, 0.00)",,,,
14:43:29:7776,"(0.00, 0.00)",,,,
14:43:29:7908,"(0.00, 0.00)",,,,
14:43:29:8033,"(0.00, 0.00)",,,,
14:43:29:8155,"(0.00, 0.00)",,,,
14:43:29:8241,"(0.00, 0.00)",,,,
14:43:29:8342,"(0.00, 0.00)",,,,
14:43:29:8436,"(0.00, 0.00)",,,,
14:43:29:8613,"(0.00, 0.00)",,,,
14:43:29:8815,"(0.00, 0.00)",,,,
14:43:29:8983,"(0.00, 0.00)",,,,
14:43:29:9161,"(0.00, 0.00)",,,,
14:43:29:9360,"(0.00, 0.00)",,,,
14:43:29:9609,"(0.00, 0.00)",,,,
14:43:30:0204,"(-74.25, 279.50)",,,,
14:43:30:0421,"(-74.25, 279.50)",,,,
14:43:30:0573,"(-74.25, 279.50)",,,,
14:43:30:0724,"(-74.25, 279.50)",,,,
14:43:30:0875,"(-74.25, 279.50)",,,,
14:43:30:1033,"(-74.25, 279.50)",,,,
14:43:30:1224,"(-74.25, 279.50)",,,,
14:43:30:1378,"(-74.25, 279.50)",,,,
14:43:30:1538,"(-74.25, 279.50)",,,,
14:43:30:1663,"(-74.25, 279.50)",,,,
14:43:30:1790,"(-74.25, 279.50)",,,,
14:43:30:1917,"(-74.25, 279.50)",,,,
14:43:30:2010,"(-74.25, 279.50)",,,,
14:43:30:2117,"(-86.25, 270.50)",,,,
14:43:30:2235,"(-91.25, 270.50)",,,,
14:43:30:2300,"(-91.25, 270.50)",,,,
14:43:30:2391,"(-91.25, 270.50)",,,,
14:43:30:2467,"(-91.25, 270.50)",,,,
14:43:30:2567,"(-91.25, 270.50)",,,,
14:43:30:2653,"(-91.25, 270.50)",,,,
14:43:30:2723,"(-91.25, 270.50)",,,,
14:43:30:2811,"(-91.25, 270.50)",,,,
14:43:30:2892,"(-91.25, 270.50)",,,,
14:43:30:2979,"(-91.25, 270.50)",,,,
14:43:30:3060,"(-91.25, 270.50)",,,,
14:43:30:3172,"(-91.25, 270.50)",,,,
14:43:30:3298,"(-62.25, 284.50)",,,,
14:43:30:3406,"(-39.25, 289.50)",,,,
14:43:30:3578,"(0.75, 294.50)",,,,
14:43:30:3671,"(30.75, 297.50)",,,,
14:43:30:3776,"(45.75, 299.50)",,,,
14:43:30:3887,"(65.75, 299.50)",,,,
14:43:30:3963,"(65.75, 299.50)",,,,
14:43:30:4034,"(65.75, 299.50)",,,,
14:43:30:4115,"(65.75, 299.50)",,,,
14:43:30:4206,"(65.75, 299.50)",,,,
14:43:30:4277,"(65.75, 299.50)",,,,
14:43:30:4364,"(65.75, 299.50)",,,,
14:43:30:4430,"(65.75, 299.50)",,,,
14:43:30:4522,"(65.75, 299.50)",,,,
14:43:30:4598,"(65.75, 299.50)",,,,
14:43:30:4679,"(65.75, 299.50)",,,,
14:43:30:4752,"(65.75, 299.50)",,,,
14:43:30:4853,"(65.75, 299.50)",,,,
14:43:30:4926,"(65.75, 299.50)",,,,
14:43:30:5014,"(65.75, 299.50)",,,,
14:43:30:5090,"(65.75, 299.50)",,,,
14:43:30:5192,"(65.75, 299.50)",,,,
14:43:30:5277,"(65.75, 299.50)",,,,
14:43:30:5364,"(65.75, 299.50)",,,,
14:43:30:5460,"(65.75, 299.50)",,,,
14:43:30:5546,"(65.75, 299.50)",,,,
14:43:30:5622,"(65.75, 299.50)",,,,
14:43:30:5713,"(65.75, 299.50)",,,,
14:43:30:5804,"(65.75, 299.50)",,,,
14:43:30:5891,"(65.75, 299.50)",,,,
14:43:30:5962,"(65.75, 299.50)",,,,
14:43:30:6048,"(65.75, 299.50)",,,,
14:43:30:6145,"(65.75, 299.50)",,,,
14:43:30:6237,"(65.75, 299.50)",,,,
14:43:30:6315,"(65.75, 299.50)",,,,
14:43:30:6400,"(65.75, 299.50)",,,,
14:43:30:6503,"(65.75, 299.50)",,,,
14:43:30:6579,"(65.75, 299.50)",,,,
14:43:30:6658,"(65.75, 299.50)",,,,
14:43:30:6800,"(65.75, 299.50)",,,,
14:43:30:6878,"(65.75, 299.50)",,,,
14:43:30:6966,"(65.75, 299.50)",,,,
14:43:30:7042,"(65.75, 299.50)",,,,
14:43:30:7122,"(65.75, 299.50)",,,,
14:43:30:7220,"(65.75, 299.50)",,,,
14:43:30:7300,"(65.75, 299.50)",,,,
14:43:30:7385,"(65.75, 299.50)",,,,
14:43:30:7461,"(65.75, 299.50)",,,,
14:43:30:7540,"(65.75, 299.50)",,,,
14:43:30:7611,"(65.75, 299.50)",,,,
14:43:30:7701,"(65.75, 299.50)",,,,
14:43:30:7777,"(65.75, 299.50)",,,,
14:43:30:7870,"(65.75, 299.50)",,,,
14:43:30:7961,"(65.75, 299.50)",,,,
14:43:30:8038,"(65.75, 299.50)",,,,
14:43:30:8165,"(65.75, 299.50)",,,,
14:43:30:8241,"(65.75, 299.50)",,,,
14:43:30:8357,"(65.75, 299.50)",,,,
14:43:30:8452,"(65.75, 299.50)",,,,
14:43:30:8545,"(65.75, 299.50)",,,,
14:43:30:8693,"(65.75, 299.50)",,,,
14:43:30:8840,"(65.75, 299.50)",,,,
14:43:30:9006,"(65.75, 299.50)",,,,
14:43:30:9172,"(65.75, 299.50)",,,,
14:43:30:9351,"(65.75, 299.50)",,,,
14:43:30:9504,"(65.75, 299.50)",,,,
14:43:30:9666,"(65.75, 299.50)",,,,
14:43:30:9838,"(65.75, 299.50)",,,,
14:43:30:9991,"(65.75, 299.50)",,,,
14:43:31:0139,"(65.75, 299.50)",,,,
14:43:31:0277,"(65.75, 299.50)",,,,
14:43:31:0423,"(65.75, 299.50)",,,,
14:43:31:0620,"(77.75, 297.50)",,,,
14:43:31:0790,"(105.75, 295.50)",,,,
14:43:31:0968,"(202.75, 287.50)",,,,
14:43:31:1113,"(302.75, 275.50)",,,,
14:43:31:1250,"(392.75, 262.50)",,,,
14:43:31:1402,"(470.75, 247.50)",,,,
14:43:31:1558,"(530.75, 227.50)",,,,
14:43:31:1704,"(580.75, 205.50)",,,,
14:43:31:1861,"(610.75, 192.50)",,,,
14:43:31:2022,"(665.75, 165.50)",,,,
14:43:31:2180,"(705.75, 150.50)",,,,
14:43:31:2292,"(730.75, 142.50)",,,,
14:43:31:2392,"(737.75, 140.50)",,,,
14:43:31:2497,"(740.75, 140.50)",,,,
14:43:31:2577,"(740.75, 140.50)",,,,
14:43:31:2658,"(740.75, 140.50)",,,,
14:43:31:2733,"(740.75, 140.50)",,,,
14:43:31:2829,"(740.75, 140.50)",,,,
14:43:31:2920,"(740.75, 140.50)",,,,
14:43:31:3000,"(740.75, 140.50)",,,,
14:43:31:3092,"(740.75, 140.50)",,,,
14:43:31:3173,"(740.75, 140.50)",,,,
14:43:31:3262,"(740.75, 140.50)",,,,
14:43:31:3348,"(740.75, 140.50)",,,,
14:43:31:3426,"(740.75, 140.50)",,,,
14:43:31:3517,"(740.75, 140.50)",,,,
14:43:31:3606,"(740.75, 140.50)",,,,
14:43:31:3693,"(740.75, 140.50)",,,,
14:43:31:3792,"(742.75, 140.50)",,,,
14:43:31:3900,"(745.75, 140.50)",,,,
14:43:31:3997,"(747.75, 140.50)",,,,
14:43:31:4083,"(747.75, 140.50)",,,,
14:43:31:4199,"(755.75, 140.50)",,,,
14:43:31:4327,"(765.75, 144.50)",,,,
14:43:31:4433,"(772.75, 147.50)",,,,
14:43:31:4542,"(785.75, 152.50)",,,,
14:43:31:4619,"(785.75, 152.50)",,,,
14:43:31:4729,"(792.75, 154.50)",,,,
14:43:31:4831,"(810.75, 162.50)",,,,
14:43:31:4949,"(817.75, 164.50)",,,,
14:43:31:5058,"(827.75, 169.50)",,,,
14:43:31:5157,"(830.75, 172.50)",,,,
14:43:31:5290,"(837.75, 174.50)",,,,
14:43:31:5366,"(837.75, 174.50)",,,,
14:43:31:5448,"(837.75, 174.50)",,,,
14:43:31:5535,"(837.75, 174.50)",,,,
14:43:31:5617,"(837.75, 174.50)",,,,
14:43:31:5699,"(837.75, 174.50)",,,,
14:43:31:5778,"(837.75, 174.50)",,,,
14:43:31:5866,"(837.75, 174.50)",,,,
14:43:31:5955,"(837.75, 174.50)",,,,
14:43:31:6043,"(837.75, 174.50)",,,,
14:43:31:6126,"(837.75, 174.50)",,,,
14:43:31:6203,"(837.75, 174.50)",,,,
14:43:31:6303,"(837.75, 174.50)",,,,
14:43:31:6390,"(837.75, 174.50)",,,,
14:43:31:6469,"(837.75, 174.50)",,,,
14:43:31:6556,"(837.75, 174.50)",,,,
14:43:31:6636,"(837.75, 174.50)",,,,
14:43:31:6721,"(837.75, 174.50)",,,,
14:43:31:6809,"(837.75, 174.50)",,,,
14:43:31:6892,"(837.75, 174.50)",,,,
14:43:31:6978,"(837.75, 174.50)",,,,
14:43:31:7059,"(837.75, 174.50)",,,,
14:43:31:7146,"(837.75, 174.50)",,,,
14:43:31:7228,"(837.75, 174.50)",,,,
14:43:31:7311,"(837.75, 174.50)",,,,
14:43:31:7400,"(837.75, 174.50)",,,,
14:43:31:7490,"(837.75, 174.50)",,,,
14:43:31:7572,"(837.75, 174.50)",,,,
14:43:31:7664,"(837.75, 174.50)",,,,
14:43:31:7747,"(837.75, 174.50)",,,,
14:43:31:7830,"(837.75, 174.50)",,,,
14:43:31:7912,"(837.75, 174.50)",,,,
14:43:31:7999,"(837.75, 174.50)",,,,
14:43:31:8092,"(837.75, 174.50)",,,,
14:43:31:8169,"(837.75, 174.50)",,,,
14:43:31:8263,"(837.75, 174.50)",,,,
14:43:31:8344,"(837.75, 174.50)",,,,
14:43:31:8432,"(837.75, 174.50)",,,,
14:43:31:8526,"(837.75, 174.50)",,,,
14:43:31:8613,"(837.75, 174.50)",,,,
14:43:31:8739,"(837.75, 174.50)",,,,
14:43:31:8891,"(837.75, 174.50)",,,,
14:43:31:9022,"(837.75, 174.50)",,,,
14:43:31:9150,"(837.75, 174.50)",,,,
14:43:31:9262,"(837.75, 174.50)",,,,
14:43:31:9410,"(837.75, 174.50)",,,,
14:43:31:9535,"(837.75, 174.50)",,,,
14:43:31:9669,"(837.75, 174.50)",,,,
14:46:02:3607,"(837.75, 174.50)",GoLeft,,,
14:46:02:3897,"(837.75, 174.50)",,,,
14:46:03:5844,"(837.75, 174.50)",,,,
14:46:03:6242,"(837.75, 174.50)",,,,
14:46:03:6334,"(837.75, 174.50)",,,,
14:46:03:6450,"(837.75, 174.50)",,,,
14:46:03:6577,"(837.75, 174.50)",,,,
14:46:03:6708,"(837.75, 174.50)",,,,
14:46:03:6911,"(958.75, -395.50)",,,,
14:46:03:7027,"(958.75, -395.50)",,,,
14:46:03:7138,"(958.75, -395.50)",,,,
14:46:03:7215,"(958.75, -395.50)",,,,
14:46:03:7316,"(958.75, -395.50)",,,,
14:46:03:7407,"(958.75, -395.50)",,,,
14:46:03:7513,"(958.75, -395.50)",,,,
14:46:03:7645,"(958.75, -395.50)",,,,
14:46:03:7710,"(958.75, -395.50)",,,,
14:46:03:7809,"(958.75, -395.50)",,,,
14:46:03:7897,"(958.75, -395.50)",,,,
14:46:03:8022,"(958.75, -395.50)",,,,
14:46:03:8141,"(958.75, -395.50)",,,,
14:46:03:8227,"(958.75, -395.50)",,,,
14:46:03:8335,"(958.75, -395.50)",,,,
14:46:03:8422,"(958.75, -395.50)",,,,
14:46:03:8534,"(958.75, -395.50)",,,,
14:46:03:8646,"(958.75, -395.50)",,,,
14:46:03:8733,"(958.75, -395.50)",,,,
14:46:03:8865,"(958.75, -395.50)",,,,
14:46:03:8997,"(958.75, -395.50)",,,,
14:46:03:9093,"(958.75, -395.50)",,,,
14:46:03:9225,"(958.75, -395.50)",,,,
14:46:03:9337,"(958.75, -395.50)",,,,
14:46:03:9463,"(958.75, -395.50)",,,,
14:46:03:9587,"(958.75, -395.50)",,,,
14:46:03:9774,"(958.75, -395.50)",,,,
14:46:03:9926,"(958.75, -395.50)",,,,
14:46:04:0067,"(958.75, -395.50)",,,,
14:46:04:0213,"(958.75, -395.50)",,,,
14:46:04:0367,"(958.75, -395.50)",,,,
14:46:04:0530,"(958.75, -395.50)",,,,
14:46:04:0673,"(958.75, -395.50)",,,,
14:46:04:0850,"(958.75, -395.50)",,,,
14:46:04:1012,"(958.75, -395.50)",,,,
14:46:04:1150,"(958.75, -395.50)",,,,
14:46:04:1333,"(958.75, -395.50)",,,,
14:46:04:1484,"(958.75, -395.50)",,,,
14:46:04:1607,"(958.75, -395.50)",,,,
14:46:04:1741,"(958.75, -395.50)",,,,
14:46:04:1913,"(958.75, -395.50)",,,,
14:46:04:2074,"(958.75, -395.50)",,,,
14:46:04:2271,"(958.75, -395.50)",,,,
14:46:04:2486,"(958.75, -395.50)",,,,
14:46:04:2653,"(958.75, -395.50)",,,,
14:46:04:2832,"(958.75, -395.50)",,,,
14:46:04:3039,"(958.75, -395.50)",,,,
14:46:04:3257,"(958.75, -395.50)",,,,
14:46:04:3466,"(958.75, -395.50)",,,,
14:46:04:3634,"(958.75, -395.50)",,,,
14:46:04:3835,"(958.75, -395.50)",,,,
14:46:04:4049,"(958.75, -395.50)",,,,
14:46:04:4260,"(958.75, -395.50)",,,,
14:46:04:4465,"(918.75, -321.50)",,,,
14:46:04:4677,"(903.75, -298.50)",,,,
14:46:04:4823,"(885.75, -276.50)",,,,
14:46:04:4956,"(875.75, -263.50)",,,,
14:46:04:5072,"(858.75, -233.50)",,,,
14:46:04:5199,"(843.75, -201.50)",,,,
14:46:04:5353,"(833.75, -171.50)",,,,
14:46:04:5459,"(833.75, -171.50)",,,,
14:46:04:5576,"(823.75, -131.50)",,,,
14:46:04:5688,"(818.75, -111.50)",,,,
14:46:04:5814,"(810.75, -73.50)",,,,
14:46:04:5977,"(805.75, -38.50)",,,,
14:46:04:6225,"(800.75, -1.50)",,,,
14:46:04:6384,"(800.75, 3.50)",,,,
14:46:04:6535,"(800.75, 11.50)",,,,
14:46:04:6661,"(800.75, 13.50)",,,,
14:46:04:6800,"(800.75, 13.50)",,,,
14:46:04:6885,"(800.75, 13.50)",,,,
14:46:04:7011,"(800.75, 13.50)",,,,
14:46:04:7122,"(800.75, 16.50)",,,,
14:46:04:7197,"(800.75, 16.50)",,,,
14:46:04:7303,"(800.75, 16.50)",,,,
14:46:04:7414,"(800.75, 18.50)",,,,
14:46:04:7514,"(800.75, 21.50)",,,,
14:46:04:7630,"(800.75, 23.50)",,,,
14:46:04:7797,"(802.75, 28.50)",,,,
14:46:04:7887,"(802.75, 28.50)",,,,
14:46:04:7983,"(802.75, 28.50)",,,,
14:46:04:8119,"(802.75, 28.50)",,,,
14:46:04:8216,"(802.75, 28.50)",,,,
14:46:04:8314,"(802.75, 28.50)",,,,
14:46:04:8421,"(802.75, 28.50)",,,,
14:46:04:8512,"(802.75, 28.50)",,,,
14:46:04:8612,"(802.75, 28.50)",,,,
14:46:04:8706,"(802.75, 28.50)",,,,
14:46:04:8805,"(802.75, 28.50)",,,,
14:46:04:8888,"(802.75, 28.50)",,,,
14:46:04:9002,"(802.75, 28.50)",,,,
14:46:04:9106,"(802.75, 28.50)",,,,
14:46:04:9201,"(802.75, 28.50)",,,,
14:46:04:9293,"(802.75, 28.50)",,,,
14:46:04:9389,"(802.75, 28.50)",,,,
14:46:04:9492,"(802.75, 28.50)",,,,
14:46:04:9582,"(802.75, 28.50)",,,,
14:46:04:9722,"(805.75, 33.50)",,,,
14:46:04:9888,"(805.75, 33.50)",,,,
14:46:05:0023,"(805.75, 33.50)",,,,
14:46:05:0145,"(805.75, 33.50)",,,,
14:46:05:0308,"(805.75, 33.50)",,,,
14:46:05:0458,"(805.75, 33.50)",,,,
14:46:05:0610,"(805.75, 33.50)",,,,
14:46:05:0739,"(805.75, 33.50)",,,,
14:46:05:0897,"(805.75, 33.50)",,,,
14:46:05:1048,"(805.75, 33.50)",,,,
14:46:05:1335,"(805.75, 33.50)",,,,
14:46:05:1487,"(805.75, 33.50)",,,,
14:46:05:1620,"(805.75, 33.50)",,,,
14:46:05:1751,"(805.75, 33.50)",,,,
14:46:05:1891,"(805.75, 33.50)",,,,
14:46:05:2024,"(805.75, 33.50)",,,,
14:46:05:2177,"(805.75, 33.50)",,,,
14:46:05:2324,"(805.75, 33.50)",,,,
14:46:05:2546,"(805.75, 33.50)",,W-10_S-1,failed,nextMission
14:46:05:2810,"(805.75, 33.50)",,,,
14:46:05:2943,"(805.75, 33.50)",,,,
14:46:05:3034,"(805.75, 33.50)",,,,
14:46:05:3121,"(805.75, 33.50)",,,,
14:46:05:3219,"(805.75, 33.50)",,,,
14:46:05:3315,"(805.75, 33.50)",,,,
14:46:05:3398,"(805.75, 33.50)",,,,
14:46:05:3503,"(805.75, 33.50)",,,,
14:46:05:3594,"(805.75, 33.50)",,,,
14:46:05:3727,"(805.75, 33.50)",,,,
14:46:05:3824,"(805.75, 33.50)",,,,
14:46:05:3917,"(805.75, 33.50)",,,,
14:46:05:4013,"(805.75, 33.50)",,,,
14:46:05:4119,"(805.75, 33.50)",,,,
14:46:05:4196,"(805.75, 33.50)",,,,
14:46:05:4316,"(805.75, 33.50)",,,,
14:46:05:4403,"(805.75, 33.50)",,,,
14:46:05:4500,"(805.75, 33.50)",,,,
14:46:05:4667,"(805.75, 33.50)",,,,
14:46:05:4776,"(805.75, 33.50)",,,,
14:46:05:4862,"(805.75, 33.50)",,,,
14:46:05:4959,"(805.75, 33.50)",,,,
14:46:05:5056,"(805.75, 33.50)",,,,
14:46:05:5153,"(805.75, 33.50)",,,,
14:46:05:5246,"(805.75, 33.50)",,,,
14:46:05:5359,"(805.75, 33.50)",,,,
14:46:05:5445,"(805.75, 33.50)",,,,
14:46:05:5543,"(805.75, 33.50)",,,,
14:46:05:5652,"(805.75, 33.50)",,,,
14:46:05:5740,"(805.75, 33.50)",,,,
14:46:05:5838,"(805.75, 33.50)",,,,
14:46:05:5936,"(805.75, 33.50)",,,,
14:46:05:6032,"(805.75, 33.50)",,,,
14:46:05:6128,"(805.75, 33.50)",,,,
14:46:05:6224,"(805.75, 33.50)",,,,
14:46:05:6324,"(805.75, 33.50)",,,,
14:46:05:6443,"(805.75, 33.50)",,,,
14:46:05:6523,"(805.75, 33.50)",,,,
14:46:05:6636,"(805.75, 33.50)",,,,
14:46:05:6728,"(805.75, 33.50)",,,,
14:46:05:6823,"(805.75, 33.50)",,,,
14:46:05:6922,"(805.75, 33.50)",,,,
14:46:05:7017,"(805.75, 33.50)",,,,
14:46:05:7114,"(805.75, 33.50)",,,,
14:46:05:7209,"(805.75, 33.50)",,,,
14:46:05:7301,"(805.75, 33.50)",,,,
14:46:05:7386,"(805.75, 33.50)",,,,
14:46:05:7491,"(805.75, 33.50)",,,,
14:46:05:7586,"(805.75, 33.50)",,,,
14:46:05:7679,"(805.75, 33.50)",,,,
14:46:05:7785,"(805.75, 33.50)",,,,
14:46:05:7869,"(805.75, 33.50)",,,,
14:46:05:7979,"(805.75, 33.50)",,,,
14:46:05:8064,"(805.75, 33.50)",,,,
14:46:05:8171,"(805.75, 33.50)",,,,
14:46:05:8284,"(805.75, 33.50)",,,,
14:46:05:8370,"(805.75, 33.50)",,,,
14:46:05:8480,"(805.75, 33.50)",,,,
14:46:05:8561,"(805.75, 33.50)",,,,
14:46:05:8697,"(798.75, 46.50)",,,,
14:46:05:8823,"(798.75, 51.50)",,,,
