timestamp,PointerPosition,SubState,missionName,lastMissionState,missionEvent
15:10:48:4826,"(0.00, 0.00)",,,,
15:10:48:4908,"(0.00, 0.00)",,,,
15:10:48:5005,"(0.00, 0.00)",,,,
15:10:48:5108,"(0.00, 0.00)",,,,
15:10:48:5197,"(0.00, 0.00)",,,,
15:10:48:5289,"(0.00, 0.00)",,,,
15:10:48:5365,"(0.00, 0.00)",,,,
15:10:48:5461,"(0.00, 0.00)",,,,
15:10:48:5531,"(0.00, 0.00)",,,,
15:10:48:5617,"(0.00, 0.00)",,,,
15:10:48:5696,"(0.00, 0.00)",,,,
15:10:48:5784,"(0.00, 0.00)",,,,
15:10:48:5870,"(0.00, 0.00)",,,,
15:10:48:5952,"(0.00, 0.00)",,,,
15:10:48:6043,"(0.00, 0.00)",,,,
15:10:48:6124,"(0.00, 0.00)",,,,
15:10:48:6193,"(0.00, 0.00)",,,,
15:10:48:6310,"(0.00, 0.00)",,,,
15:10:48:6400,"(0.00, 0.00)",,,,
15:10:48:6474,"(0.00, 0.00)",,,,
15:10:48:6557,"(0.00, 0.00)",,,,
15:10:48:6643,"(0.00, 0.00)",,,,
15:10:48:6734,"(0.00, 0.00)",,,,
15:10:48:6814,"(0.00, 0.00)",,,,
15:10:48:6900,"(0.00, 0.00)",,,,
15:10:48:6979,"(0.00, 0.00)",,,,
15:10:48:7056,"(0.00, 0.00)",,,,
15:10:48:7148,"(0.00, 0.00)",,,,
15:10:48:7231,"(0.00, 0.00)",,,,
15:10:48:7327,"(0.00, 0.00)",,,,
15:10:48:7403,"(0.00, 0.00)",,,,
15:10:48:7499,"(0.00, 0.00)",,,,
15:10:48:7580,"(0.00, 0.00)",,,,
15:10:48:7675,"(0.00, 0.00)",,,,
15:10:48:7767,"(0.00, 0.00)",,,,
15:10:48:7852,"(0.00, 0.00)",,,,
15:10:48:7933,"(0.00, 0.00)",,,,
15:10:48:8015,"(0.00, 0.00)",,,,
15:10:48:8080,"(0.00, 0.00)",,,,
15:10:48:8183,"(0.00, 0.00)",,,,
15:10:48:8263,"(0.00, 0.00)",,,,
15:10:48:8359,"(0.00, 0.00)",,,,
15:10:48:8436,"(0.00, 0.00)",,,,
15:10:48:8533,"(0.00, 0.00)",,,,
15:10:48:8669,"(0.00, 0.00)",,,,
15:10:48:8815,"(0.00, 0.00)",,,,
15:10:48:8959,"(0.00, 0.00)",,,,
15:10:48:9084,"(0.00, 0.00)",,,,
15:10:48:9259,"(0.00, 0.00)",,,,
15:10:48:9416,"(0.00, 0.00)",,,,
15:10:48:9598,"(0.00, 0.00)",,,,
15:10:48:9746,"(0.00, 0.00)",,,,
15:10:48:9886,"(0.00, 0.00)",,,,
15:10:49:0028,"(0.00, 0.00)",,,,
15:10:49:0206,"(0.00, 0.00)",,,,
15:10:49:0380,"(0.00, 0.00)",,,,
15:10:49:0574,"(0.00, 0.00)",,,,
15:10:49:0779,"(0.00, 0.00)",,,,
15:10:49:0992,"(0.00, 0.00)",,,,
15:10:49:1200,"(0.00, 0.00)",,,,
15:10:49:1383,"(0.00, 0.00)",,,,
15:10:49:1545,"(0.00, 0.00)",,,,
15:10:49:1749,"(0.00, 0.00)",,,,
15:10:49:1908,"(0.00, 0.00)",,,,
15:10:49:2073,"(0.00, 0.00)",,,,
15:10:49:2222,"(0.00, 0.00)",,,,
15:10:49:2375,"(0.00, 0.00)",,,,
15:10:49:2523,"(0.00, 0.00)",,,,
15:10:49:2680,"(0.00, 0.00)",,,,
15:10:49:2815,"(0.00, 0.00)",,,,
15:10:49:2960,"(0.00, 0.00)",,,,
15:10:49:3120,"(0.00, 0.00)",,,,
15:10:49:3262,"(0.00, 0.00)",,,,
15:10:49:3415,"(0.00, 0.00)",,,,
15:10:49:3519,"(0.00, 0.00)",,,,
15:10:49:3610,"(0.00, 0.00)",,,,
15:10:49:3691,"(0.00, 0.00)",,,,
15:10:49:3815,"(0.00, 0.00)",,,,
15:10:49:3890,"(0.00, 0.00)",,,,
15:10:49:3993,"(0.00, 0.00)",,,,
15:10:49:4082,"(0.00, 0.00)",,,,
15:10:49:4168,"(0.00, 0.00)",,,,
15:10:49:4249,"(0.00, 0.00)",,,,
15:10:49:4328,"(0.00, 0.00)",,,,
15:10:49:4409,"(0.00, 0.00)",,,,
15:10:49:4510,"(0.00, 0.00)",,,,
15:10:49:4591,"(0.00, 0.00)",,,,
15:10:49:4698,"(0.00, 0.00)",,,,
15:10:49:4798,"(0.00, 0.00)",,,,
15:10:49:4896,"(0.00, 0.00)",,,,
15:10:49:4982,"(0.00, 0.00)",,,,
15:10:49:5104,"(0.00, 0.00)",,,,
15:10:49:5196,"(0.00, 0.00)",,,,
15:10:49:5300,"(0.00, 0.00)",,,,
15:10:49:5389,"(0.00, 0.00)",,,,
15:10:49:5471,"(0.00, 0.00)",,,,
15:10:49:5582,"(0.00, 0.00)",,,,
15:10:49:5678,"(0.00, 0.00)",,,,
15:10:49:5801,"(0.00, 0.00)",,,,
15:10:49:5901,"(0.00, 0.00)",,,,
15:10:49:5987,"(0.00, 0.00)",,,,
15:10:49:6078,"(0.00, 0.00)",,,,
15:10:49:6190,"(0.00, 0.00)",,,,
15:10:49:6277,"(0.00, 0.00)",,,,
15:10:49:6358,"(0.00, 0.00)",,,,
15:10:49:6463,"(0.00, 0.00)",,,,
15:10:49:6556,"(0.00, 0.00)",,,,
15:10:49:6657,"(0.00, 0.00)",,,,
15:10:49:6753,"(0.00, 0.00)",,,,
15:10:49:6859,"(0.00, 0.00)",,,,
15:10:49:6971,"(0.00, 0.00)",,,,
15:10:49:7081,"(0.00, 0.00)",,,,
15:10:49:7186,"(0.00, 0.00)",,,,
15:10:49:7305,"(0.00, 0.00)",,,,
15:10:49:7391,"(0.00, 0.00)",,,,
15:10:49:7488,"(0.00, 0.00)",,,,
15:10:49:7579,"(0.00, 0.00)",,,,
15:10:49:7696,"(0.00, 0.00)",,,,
15:10:49:7793,"(0.00, 0.00)",,,,
15:10:49:7914,"(0.00, 0.00)",,,,
15:10:49:8014,"(0.00, 0.00)",,,,
15:10:49:8135,"(0.00, 0.00)",,,,
15:10:49:8232,"(0.00, 0.00)",,,,
15:10:49:8334,"(0.00, 0.00)",,,,
15:10:49:8448,"(0.00, 0.00)",,,,
15:10:49:8549,"(0.00, 0.00)",,,,
15:10:49:8682,"(0.00, 0.00)",,,,
15:10:49:8879,"(0.00, 0.00)",,,,
15:10:49:9036,"(0.00, 0.00)",,,,
15:10:49:9183,"(0.00, 0.00)",,,,
15:10:49:9342,"(0.00, 0.00)",,,,
15:10:49:9496,"(0.00, 0.00)",,,,
15:10:49:9649,"(0.00, 0.00)",,,,
15:10:49:9826,"(0.00, 0.00)",,,,
15:10:50:0025,"(0.00, 0.00)",,,,
15:10:50:0232,"(0.00, 0.00)",,,,
15:10:50:0478,"(0.00, 0.00)",,,,
15:10:50:0697,"(0.00, 0.00)",,,,
15:10:50:0933,"(0.00, 0.00)",,,,
15:10:50:1171,"(0.00, 0.00)",,,,
15:10:50:1400,"(0.00, 0.00)",,,,
15:10:50:1587,"(0.00, 0.00)",,,,
15:10:50:1808,"(0.00, 0.00)",,,,
15:10:50:2049,"(0.00, 0.00)",,,,
15:10:50:2243,"(0.00, 0.00)",,,,
15:10:50:2456,"(0.00, 0.00)",,,,
15:10:50:2653,"(0.00, 0.00)",,,,
15:10:50:2834,"(0.00, 0.00)",,,,
15:10:50:3031,"(0.00, 0.00)",,,,
15:10:50:3208,"(0.00, 0.00)",,,,
15:10:50:3418,"(0.00, 0.00)",,,,
15:10:50:3588,"(0.00, 0.00)",,,,
15:10:50:3771,"(0.00, 0.00)",,,,
15:10:50:3943,"(0.00, 0.00)",,,,
15:10:50:4080,"(0.00, 0.00)",,,,
15:10:50:4223,"(0.00, 0.00)",,,,
15:10:50:4345,"(0.00, 0.00)",,,,
15:10:50:4464,"(0.00, 0.00)",,,,
15:10:50:4558,"(0.00, 0.00)",,,,
15:10:50:4674,"(0.00, 0.00)",,,,
15:10:50:4795,"(0.00, 0.00)",,,,
15:10:50:4886,"(0.00, 0.00)",,,,
15:10:50:5004,"(0.00, 0.00)",,,,
15:10:50:5141,"(0.00, 0.00)",,,,
15:10:50:5299,"(0.00, 0.00)",,,,
15:10:50:5455,"(0.00, 0.00)",,,,
15:10:50:5586,"(0.00, 0.00)",,,,
15:10:50:5725,"(0.00, 0.00)",,,,
15:10:50:5883,"(0.00, 0.00)",,,,
15:10:50:6034,"(0.00, 0.00)",,,,
15:10:50:6155,"(0.00, 0.00)",,,,
15:10:50:6277,"(0.00, 0.00)",,,,
15:10:50:6414,"(0.00, 0.00)",,,,
15:10:50:6544,"(0.00, 0.00)",,,,
15:10:50:6663,"(0.00, 0.00)",,,,
15:10:50:6771,"(0.00, 0.00)",,,,
15:10:50:6886,"(0.00, 0.00)",,,,
15:10:50:7008,"(0.00, 0.00)",,,,
15:10:50:7140,"(0.00, 0.00)",,,,
15:10:50:7249,"(0.00, 0.00)",,,,
15:10:50:7402,"(0.00, 0.00)",,,,
15:10:50:7561,"(0.00, 0.00)",,,,
15:10:50:7677,"(0.00, 0.00)",,,,
15:10:50:7801,"(0.00, 0.00)",,,,
15:10:50:7887,"(0.00, 0.00)",,,,
15:10:50:7985,"(0.00, 0.00)",,,,
15:10:50:8062,"(0.00, 0.00)",,,,
15:10:50:8173,"(0.00, 0.00)",,,,
15:10:50:8274,"(0.00, 0.00)",,,,
15:10:50:8356,"(0.00, 0.00)",,,,
15:10:50:8472,"(0.00, 0.00)",,,,
15:10:50:8594,"(0.00, 0.00)",,,,
15:10:50:8712,"(0.00, 0.00)",,,,
15:10:50:8799,"(0.00, 0.00)",,,,
15:10:50:8984,"(0.00, 0.00)",,,,
15:10:50:9167,"(0.00, 0.00)",,,,
15:10:50:9329,"(0.00, 0.00)",,,,
15:10:50:9487,"(0.00, 0.00)",,,,
15:10:50:9618,"(0.00, 0.00)",,,,
15:10:50:9843,"(0.00, 0.00)",,,,
15:10:51:0047,"(0.00, 0.00)",,,,
15:10:51:0261,"(0.00, 0.00)",,,,
15:10:51:0516,"(0.00, 0.00)",,,,
15:10:51:0709,"(0.00, 0.00)",,,,
15:10:51:1029,"(0.00, 0.00)",,,,
15:10:51:1215,"(0.00, 0.00)",,,,
15:10:51:1406,"(0.00, 0.00)",,,,
15:10:51:1568,"(0.00, 0.00)",,,,
15:10:51:1759,"(0.00, 0.00)",,,,
15:10:51:1931,"(0.00, 0.00)",,,,
15:10:51:2140,"(0.00, 0.00)",,,,
15:10:51:2306,"(0.00, 0.00)",,,,
15:10:51:2462,"(0.00, 0.00)",,,,
15:10:51:2632,"(0.00, 0.00)",,,,
15:10:51:2809,"(0.00, 0.00)",,,,
15:10:51:3070,"(0.00, 0.00)",,,,
15:10:51:3381,"(0.00, 0.00)",,,,
15:10:51:3668,"(0.00, 0.00)",,,,
15:10:51:3946,"(0.00, 0.00)",,,,
15:10:52:4386,"(0.00, 0.00)",,,,
15:10:52:6412,"(0.00, 0.00)",,,,
15:10:52:6706,"(0.00, 0.00)",,,,
15:10:52:6883,"(0.00, 0.00)",,,,
15:10:52:7009,"(0.00, 0.00)",,,,
15:10:52:7122,"(0.00, 0.00)",,,,
15:10:52:7253,"(0.00, 0.00)",,,,
15:10:52:7403,"(0.00, 0.00)",,,,
15:10:52:7597,"(0.00, 0.00)",,,,
15:10:52:7703,"(0.00, 0.00)",,,,
15:10:52:7830,"(0.00, 0.00)",,,,
15:10:52:7943,"(0.00, 0.00)",,,,
15:10:52:8053,"(0.00, 0.00)",,,,
15:10:52:8186,"(0.00, 0.00)",,,,
15:10:52:8312,"(0.00, 0.00)",,,,
15:10:52:8456,"(0.00, 0.00)",,,,
15:10:52:8582,"(0.00, 0.00)",,,,
15:10:52:8721,"(0.00, 0.00)",,,,
15:10:52:8878,"(0.00, 0.00)",,,,
15:10:52:9046,"(0.00, 0.00)",,,,
15:10:52:9226,"(0.00, 0.00)",,,,
15:10:52:9414,"(0.00, 0.00)",,,,
15:10:52:9583,"(0.00, 0.00)",,,,
15:10:52:9766,"(0.00, 0.00)",,,,
15:10:52:9954,"(0.00, 0.00)",,,,
15:10:53:0168,"(0.00, 0.00)",,,,
15:10:53:0411,"(0.00, 0.00)",,,,
15:10:53:0636,"(0.00, 0.00)",,,,
15:10:53:0855,"(0.00, 0.00)",,,,
15:10:53:1114,"(0.00, 0.00)",,,,
15:10:53:1347,"(0.00, 0.00)",,,,
15:10:53:1568,"(0.00, 0.00)",,,,
15:10:53:1780,"(0.00, 0.00)",,,,
15:10:53:1995,"(0.00, 0.00)",,,,
15:10:53:2254,"(0.00, 0.00)",,,,
15:10:53:2516,"(0.00, 0.00)",,,,
15:10:53:2749,"(0.00, 0.00)",,,,
15:10:53:2932,"(0.00, 0.00)",,,,
15:10:53:3145,"(0.00, 0.00)",,,,
15:10:53:3350,"(0.00, 0.00)",,,,
15:10:53:3552,"(0.00, 0.00)",,,,
15:10:53:3760,"(0.00, 0.00)",,,,
15:10:53:3973,"(0.00, 0.00)",,,,
15:10:53:4161,"(0.00, 0.00)",,,,
15:10:53:4413,"(0.00, 0.00)",,,,
15:10:53:4636,"(0.00, 0.00)",,,,
15:10:53:4843,"(0.00, 0.00)",,,,
15:10:53:5060,"(0.00, 0.00)",,,,
15:10:53:5278,"(0.00, 0.00)",,,,
15:10:53:5527,"(0.00, 0.00)",,,,
15:10:53:5730,"(0.00, 0.00)",,,,
15:10:53:5922,"(0.00, 0.00)",,,,
15:10:53:6195,"(0.00, 0.00)",,,,
15:10:53:6444,"(0.00, 0.00)",,,,
15:10:53:6683,"(0.00, 0.00)",,,,
15:10:53:6918,"(0.00, 0.00)",,,,
15:10:53:7143,"(0.00, 0.00)",,,,
15:10:53:7348,"(0.00, 0.00)",,,,
15:10:53:7561,"(0.00, 0.00)",,,,
15:10:53:7743,"(0.00, 0.00)",,,,
15:10:53:8028,"(0.00, 0.00)",,,,
15:10:53:8301,"(0.00, 0.00)",,,,
15:10:53:8485,"(0.00, 0.00)",,,,
15:10:53:8664,"(0.00, 0.00)",,,,
15:10:53:8851,"(0.00, 0.00)",,,,
15:10:53:9032,"(0.00, 0.00)",,,,
15:10:53:9266,"(0.00, 0.00)",,,,
15:10:53:9516,"(0.00, 0.00)",,,,
15:10:53:9733,"(0.00, 0.00)",,,,
15:10:53:9916,"(0.00, 0.00)",,,,
15:10:54:0136,"(0.00, 0.00)",,,,
15:10:54:0369,"(0.00, 0.00)",,,,
15:10:54:0626,"(0.00, 0.00)",,,,
15:10:54:0958,"(0.00, 0.00)",,,,
15:10:54:1267,"(0.00, 0.00)",,,,
15:10:54:1550,"(0.00, 0.00)",,,,
15:10:54:1793,"(0.00, 0.00)",,,,
15:10:54:2028,"(0.00, 0.00)",,,,
15:10:54:2252,"(0.00, 0.00)",,,,
15:10:54:2549,"(0.00, 0.00)",,,,
15:10:54:2905,"(0.00, 0.00)",,,,
15:10:54:3201,"(0.00, 0.00)",,,,
15:10:54:3524,"(0.00, 0.00)",,,,
15:10:54:3798,"(0.00, 0.00)",,,,
15:10:54:4016,"(0.00, 0.00)",,,,
15:10:54:4272,"(0.00, 0.00)",,,,
15:10:54:4510,"(0.00, 0.00)",,,,
15:10:54:4697,"(0.00, 0.00)",,,,
15:10:54:4883,"(0.00, 0.00)",,,,
15:10:54:5075,"(0.00, 0.00)",,,,
15:10:54:5262,"(0.00, 0.00)",,,,
15:10:54:5445,"(0.00, 0.00)",,,,
15:10:54:5645,"(0.00, 0.00)",,,,
15:10:54:5848,"(0.00, 0.00)",,,,
15:10:54:6008,"(0.00, 0.00)",,,,
15:10:54:6205,"(0.00, 0.00)",,,,
15:10:54:6398,"(0.00, 0.00)",,,,
15:10:54:6577,"(0.00, 0.00)",,,,
15:10:54:7531,"(82.75, 421.50)",,,,
15:10:54:7814,"(82.75, 421.50)",,,,
15:10:54:8034,"(82.75, 421.50)",,,,
15:10:54:8191,"(82.75, 421.50)",,,,
15:10:54:8358,"(82.75, 421.50)",,,,
15:10:54:8535,"(82.75, 421.50)",,,,
15:10:54:8709,"(82.75, 421.50)",,,,
15:10:54:8898,"(89.75, 416.50)",,,,
15:10:54:9038,"(97.75, 416.50)",,,,
15:10:54:9149,"(97.75, 416.50)",,,,
15:10:54:9320,"(97.75, 416.50)",,,,
15:10:54:9532,"(97.75, 416.50)",,,,
15:10:54:9741,"(97.75, 416.50)",,,,
15:10:54:9964,"(97.75, 416.50)",,,,
15:10:55:0173,"(97.75, 416.50)",,,,
15:10:55:0401,"(97.75, 416.50)",,,,
15:10:55:0610,"(97.75, 416.50)",,,,
15:10:55:0828,"(97.75, 416.50)",,,,
15:10:55:1005,"(97.75, 416.50)",,,,
15:10:55:1209,"(97.75, 416.50)",,,,
15:10:55:1402,"(97.75, 416.50)",,,,
15:10:55:1611,"(97.75, 416.50)",,,,
15:10:55:1805,"(97.75, 416.50)",,,,
15:10:55:2007,"(97.75, 416.50)",,,,
15:10:55:2169,"(97.75, 416.50)",,,,
15:10:55:2345,"(97.75, 416.50)",,,,
15:10:55:2565,"(97.75, 416.50)",,,,
15:10:55:2785,"(77.75, 406.50)",,,,
15:10:55:3044,"(72.75, 406.50)",,,,
15:10:55:3247,"(72.75, 406.50)",,,,
15:10:55:3450,"(72.75, 406.50)",,,,
15:10:55:3667,"(72.75, 406.50)",,,,
15:10:55:3927,"(70.75, 396.50)",,,,
15:10:55:4130,"(67.75, 384.50)",,,,
15:10:55:4323,"(62.75, 361.50)",,,,
15:10:55:4576,"(60.75, 349.50)",,,,
15:10:55:4719,"(60.75, 349.50)",,,,
15:10:55:4829,"(60.75, 349.50)",,,,
15:10:55:4921,"(60.75, 349.50)",,,,
15:10:55:5043,"(60.75, 349.50)",,,,
15:10:55:5190,"(60.75, 349.50)",,,,
15:10:55:5274,"(60.75, 349.50)",,,,
15:10:55:5374,"(60.75, 349.50)",,,,
15:10:55:5459,"(60.75, 349.50)",,,,
15:10:55:5561,"(60.75, 349.50)",,,,
15:10:55:5658,"(60.75, 346.50)",,,,
15:10:55:5797,"(60.75, 346.50)",,,,
15:10:55:5893,"(60.75, 346.50)",,,,
15:10:55:5994,"(60.75, 346.50)",,,,
15:10:55:6087,"(60.75, 346.50)",,,,
15:10:55:6353,"(60.75, 346.50)",,,,
15:10:55:6648,"(60.75, 346.50)",,,,
15:10:55:6805,"(60.75, 346.50)",,,,
15:10:55:6953,"(60.75, 346.50)",,,,
15:10:55:7106,"(60.75, 346.50)",,,,
15:10:55:7288,"(60.75, 346.50)",,,,
15:10:55:7435,"(60.75, 346.50)",,,,
15:10:55:7617,"(60.75, 346.50)",,,,
15:10:55:7744,"(60.75, 331.50)",,,,
15:10:55:7851,"(60.75, 324.50)",,,,
15:10:55:7953,"(60.75, 316.50)",,,,
15:10:55:8087,"(60.75, 301.50)",,,,
15:10:55:8269,"(60.75, 289.50)",,,,
15:10:55:8411,"(60.75, 276.50)",,,,
15:10:55:8511,"(60.75, 269.50)",,,,
15:10:55:8615,"(60.75, 264.50)",,,,
15:10:55:8728,"(60.75, 256.50)",,,,
15:10:55:8870,"(60.75, 254.50)",,,,
15:10:55:8979,"(60.75, 251.50)",,,,
15:10:55:9073,"(60.75, 251.50)",,,,
15:10:55:9180,"(60.75, 249.50)",,,,
15:10:55:9301,"(60.75, 249.50)",,,,
15:10:55:9426,"(60.75, 249.50)",,,,
15:10:55:9566,"(60.75, 249.50)",,,,
15:10:55:9698,"(60.75, 249.50)",,,,
15:10:55:9854,"(60.75, 249.50)",,,,
15:10:56:0020,"(60.75, 249.50)",,,,
15:10:56:0421,"(60.75, 249.50)",,,,
15:10:56:0660,"(60.75, 249.50)",,,,
15:10:56:0843,"(60.75, 249.50)",,,,
15:10:56:1011,"(60.75, 249.50)",,,,
15:10:56:1178,"(60.75, 249.50)",,,,
15:10:56:1361,"(60.75, 249.50)",,,,
15:10:56:1565,"(60.75, 249.50)",,,,
15:10:56:1761,"(60.75, 249.50)",,,,
15:10:56:1933,"(60.75, 249.50)",,,,
15:10:56:2106,"(60.75, 249.50)",,,,
15:10:56:2288,"(60.75, 249.50)",,,,
15:10:56:2458,"(60.75, 249.50)",,,,
15:10:56:2628,"(60.75, 249.50)",,,,
15:10:56:2793,"(60.75, 249.50)",,,,
15:10:56:2977,"(60.75, 249.50)",,,,
15:10:56:3209,"(60.75, 249.50)",,,,
15:10:56:3396,"(60.75, 249.50)",,,,
15:10:56:3633,"(50.75, 231.50)",,,,
15:10:56:3862,"(50.75, 243.50)",,,,
15:10:56:4098,"(50.75, 261.50)",,,,
15:10:56:4353,"(50.75, 276.50)",,,,
15:10:56:4525,"(50.75, 276.50)",,,,
15:10:56:4725,"(50.75, 276.50)",,,,
15:10:56:4908,"(50.75, 276.50)",,,,
15:10:56:5081,"(50.75, 276.50)",,,,
15:10:56:5248,"(50.75, 276.50)",,,,
15:10:56:5477,"(50.75, 278.50)",,,,
15:10:56:5608,"(50.75, 278.50)",,,,
15:10:56:5758,"(50.75, 278.50)",,,,
15:10:56:5999,"(50.75, 278.50)",,,,
15:10:56:6263,"(50.75, 278.50)",,,,
15:10:56:6427,"(50.75, 278.50)",,,,
15:10:56:6596,"(50.75, 278.50)",,,,
15:10:56:6779,"(50.75, 278.50)",,,,
15:10:56:6983,"(50.75, 278.50)",,,,
15:10:56:7143,"(50.75, 278.50)",,,,
15:10:56:7299,"(50.75, 278.50)",,,,
15:10:56:7521,"(50.75, 291.50)",,,,
15:10:56:7734,"(50.75, 303.50)",,,,
15:10:56:7926,"(50.75, 316.50)",,,,
15:10:56:8111,"(50.75, 323.50)",,,,
15:10:56:8300,"(50.75, 331.50)",,,,
15:10:56:8472,"(50.75, 338.50)",,,,
15:10:56:8664,"(50.75, 346.50)",,,,
15:10:56:8829,"(50.75, 351.50)",,,,
15:10:56:9057,"(50.75, 358.50)",,,,
15:10:56:9204,"(50.75, 358.50)",,,,
15:10:56:9364,"(50.75, 358.50)",,,,
15:10:56:9532,"(50.75, 358.50)",,,,
15:10:56:9707,"(50.75, 358.50)",,,,
15:10:57:0053,"(50.75, 358.50)",,,,
15:10:57:0312,"(50.75, 358.50)",,,,
15:10:57:0480,"(50.75, 358.50)",,,,
15:10:57:0654,"(50.75, 358.50)",,,,
15:10:57:0844,"(50.75, 358.50)",,,,
15:10:57:1047,"(50.75, 358.50)",,,,
15:10:57:1323,"(52.75, 373.50)",,,,
15:10:57:1551,"(54.75, 388.50)",,,,
15:10:57:1781,"(57.75, 406.50)",,,,
15:10:57:1990,"(59.75, 416.50)",,,,
15:10:57:2218,"(59.75, 418.50)",,,,
15:10:57:2447,"(59.75, 421.50)",,,,
15:10:57:2729,"(59.75, 433.50)",,,,
15:10:57:2887,"(59.75, 433.50)",,,,
15:10:57:3015,"(59.75, 433.50)",,,,
15:10:57:3148,"(59.75, 433.50)",,,,
15:10:57:3286,"(59.75, 433.50)",,,,
15:10:57:3533,"(59.75, 433.50)",,,,
15:10:57:3717,"(59.75, 433.50)",,,,
15:10:57:3827,"(59.75, 433.50)",,,,
15:10:57:3979,"(59.75, 433.50)",,,,
15:10:57:4130,"(59.75, 433.50)",,,,
15:10:57:4270,"(59.75, 433.50)",,,,
15:10:57:4364,"(59.75, 433.50)",,,,
15:10:57:4459,"(59.75, 433.50)",,,,
15:10:57:4545,"(59.75, 433.50)",,,,
15:10:57:4645,"(59.75, 433.50)",,,,
15:10:57:4769,"(59.75, 433.50)",,,,
15:10:57:4878,"(59.75, 433.50)",,,,
15:10:57:4977,"(59.75, 433.50)",,,,
15:10:57:5075,"(59.75, 433.50)",,,,
15:10:57:5164,"(59.75, 433.50)",,,,
15:10:57:5257,"(59.75, 433.50)",,,,
15:10:57:5354,"(59.75, 433.50)",,,,
15:10:57:5471,"(69.75, 411.50)",,,,
15:10:57:5585,"(79.75, 394.50)",,,,
15:10:57:5701,"(107.75, 349.50)",,,,
15:10:57:5831,"(137.75, 309.50)",,,,
15:10:57:5968,"(167.75, 279.50)",,,,
15:10:57:6081,"(219.75, 236.50)",,,,
15:10:57:6197,"(249.75, 211.50)",,,,
15:10:57:6308,"(304.75, 159.50)",,,,
15:10:57:6427,"(329.75, 136.50)",,,,
15:10:57:6565,"(364.75, 101.50)",,,,
15:10:57:6682,"(424.75, 51.50)",,,,
15:10:57:6806,"(467.75, 11.50)",,,,
15:10:57:6969,"(487.75, -3.50)",,,,
15:10:57:7082,"(517.75, -33.50)",,,,
15:10:57:7274,"(539.75, -60.50)",,,,
15:10:57:7385,"(547.75, -65.50)",,,,
15:10:57:7504,"(567.75, -78.50)",,,,
15:10:57:7631,"(579.75, -80.50)",,,,
15:10:57:7732,"(597.75, -80.50)",,,,
15:10:57:7824,"(597.75, -80.50)",,,,
15:10:57:7944,"(627.75, -80.50)",,,,
15:10:57:8046,"(642.75, -78.50)",,,,
15:10:57:8163,"(664.75, -76.50)",,,,
15:10:57:8283,"(677.75, -76.50)",,,,
15:10:57:8407,"(699.75, -76.50)",,,,
