timestamp,PointerPosition,SubState,missionName,lastMissionState,missionEvent
15:27:15:6781,"(0.00, 0.00)",,,,
15:27:15:6970,"(0.00, 0.00)",,,,
15:27:15:7127,"(0.00, 0.00)",,,,
15:27:15:7309,"(0.00, 0.00)",,,,
15:27:15:7482,"(0.00, 0.00)",,,,
15:27:15:7644,"(0.00, 0.00)",,,,
15:27:15:7836,"(0.00, 0.00)",,,,
15:27:15:8015,"(0.00, 0.00)",,,,
15:27:15:8192,"(0.00, 0.00)",,,,
15:27:15:8356,"(0.00, 0.00)",,,,
15:27:15:8506,"(0.00, 0.00)",,,,
15:27:15:8647,"(0.00, 0.00)",,,,
15:27:15:8808,"(0.00, 0.00)",,,,
15:27:15:8980,"(0.00, 0.00)",,,,
15:27:15:9142,"(0.00, 0.00)",,,,
15:27:15:9274,"(0.00, 0.00)",,,,
15:27:15:9438,"(0.00, 0.00)",,,,
15:27:15:9556,"(0.00, 0.00)",,,,
15:27:15:9672,"(0.00, 0.00)",,,,
15:27:15:9781,"(0.00, 0.00)",,,,
15:27:15:9883,"(0.00, 0.00)",,,,
15:27:16:0005,"(0.00, 0.00)",,,,
15:27:16:0111,"(0.00, 0.00)",,,,
15:27:16:0220,"(0.00, 0.00)",,,,
15:27:16:0346,"(0.00, 0.00)",,,,
15:27:16:0468,"(0.00, 0.00)",,,,
15:27:16:0579,"(0.00, 0.00)",,,,
15:27:16:0683,"(0.00, 0.00)",,,,
15:27:16:0809,"(0.00, 0.00)",,,,
15:27:16:0897,"(0.00, 0.00)",,,,
15:27:16:1028,"(0.00, 0.00)",,,,
15:27:16:1139,"(0.00, 0.00)",,,,
15:27:16:1246,"(0.00, 0.00)",,,,
15:27:16:1343,"(0.00, 0.00)",,,,
15:27:16:1444,"(0.00, 0.00)",,,,
15:27:16:1567,"(0.00, 0.00)",,,,
15:27:16:1680,"(0.00, 0.00)",,,,
15:27:16:1776,"(0.00, 0.00)",,,,
15:27:16:1871,"(0.00, 0.00)",,,,
15:27:16:1977,"(0.00, 0.00)",,,,
15:27:16:2088,"(0.00, 0.00)",,,,
15:27:16:2164,"(0.00, 0.00)",,,,
15:27:16:2239,"(0.00, 0.00)",,,,
15:27:16:2318,"(0.00, 0.00)",,,,
15:27:16:2394,"(0.00, 0.00)",,,,
15:27:16:2476,"(0.00, 0.00)",,,,
15:27:16:2558,"(0.00, 0.00)",,,,
15:27:16:2641,"(0.00, 0.00)",,,,
15:27:16:2712,"(0.00, 0.00)",,,,
15:27:16:2794,"(0.00, 0.00)",,,,
15:27:16:2869,"(0.00, 0.00)",,,,
15:27:16:2946,"(0.00, 0.00)",,,,
15:27:16:3030,"(0.00, 0.00)",,,,
15:27:16:3117,"(0.00, 0.00)",,,,
15:27:16:3192,"(0.00, 0.00)",,,,
15:27:16:3290,"(0.00, 0.00)",,,,
15:27:16:3369,"(0.00, 0.00)",,,,
15:27:16:3456,"(0.00, 0.00)",,,,
15:27:16:3537,"(0.00, 0.00)",,,,
15:27:16:3617,"(0.00, 0.00)",,,,
15:27:16:3690,"(0.00, 0.00)",,,,
15:27:16:3766,"(0.00, 0.00)",,,,
15:27:16:3855,"(0.00, 0.00)",,,,
15:27:16:3927,"(0.00, 0.00)",,,,
15:27:16:4019,"(0.00, 0.00)",,,,
15:27:16:4091,"(0.00, 0.00)",,,,
15:27:16:4172,"(0.00, 0.00)",,,,
15:27:16:4244,"(0.00, 0.00)",,,,
15:27:16:4332,"(0.00, 0.00)",,,,
15:27:16:4404,"(0.00, 0.00)",,,,
15:27:16:4491,"(0.00, 0.00)",,,,
15:27:16:4569,"(0.00, 0.00)",,,,
15:27:16:4662,"(0.00, 0.00)",,,,
15:27:16:4739,"(0.00, 0.00)",,,,
15:27:16:4805,"(0.00, 0.00)",,,,
15:27:16:4881,"(0.00, 0.00)",,,,
15:27:16:4979,"(0.00, 0.00)",,,,
15:27:16:5045,"(0.00, 0.00)",,,,
15:27:16:5123,"(0.00, 0.00)",,,,
15:27:16:5193,"(0.00, 0.00)",,,,
15:27:16:5291,"(0.00, 0.00)",,,,
15:27:16:5361,"(0.00, 0.00)",,,,
15:27:16:5461,"(0.00, 0.00)",,,,
15:27:16:5548,"(0.00, 0.00)",,,,
15:27:16:5639,"(0.00, 0.00)",,,,
15:27:16:5709,"(0.00, 0.00)",,,,
15:27:16:5801,"(0.00, 0.00)",,,,
15:27:16:5878,"(0.00, 0.00)",,,,
15:27:16:5999,"(0.00, 0.00)",,,,
15:27:16:6109,"(0.00, 0.00)",,,,
15:27:16:6241,"(0.00, 0.00)",,,,
15:27:16:6349,"(0.00, 0.00)",,,,
15:27:16:6478,"(0.00, 0.00)",,,,
15:27:16:6584,"(0.00, 0.00)",,,,
15:27:16:6706,"(0.00, 0.00)",,,,
15:27:16:6842,"(0.00, 0.00)",,,,
15:27:16:6964,"(0.00, 0.00)",,,,
15:27:16:7071,"(0.00, 0.00)",,,,
15:27:16:7189,"(0.00, 0.00)",,,,
15:27:16:7312,"(0.00, 0.00)",,,,
15:27:16:7428,"(0.00, 0.00)",,,,
15:27:16:7558,"(0.00, 0.00)",,,,
15:27:16:7681,"(0.00, 0.00)",,,,
15:27:16:7807,"(0.00, 0.00)",,,,
15:27:16:7924,"(0.00, 0.00)",,,,
15:27:16:8047,"(0.00, 0.00)",,,,
15:27:16:8182,"(0.00, 0.00)",,,,
15:27:16:8305,"(0.00, 0.00)",,,,
15:27:16:8431,"(0.00, 0.00)",,,,
15:27:16:8573,"(0.00, 0.00)",,,,
15:27:16:8678,"(0.00, 0.00)",,,,
15:27:16:8809,"(0.00, 0.00)",,,,
15:27:16:8931,"(0.00, 0.00)",,,,
15:27:16:9064,"(0.00, 0.00)",,,,
15:27:16:9212,"(0.00, 0.00)",,,,
15:27:16:9343,"(0.00, 0.00)",,,,
15:27:16:9470,"(0.00, 0.00)",,,,
15:27:16:9593,"(0.00, 0.00)",,,,
15:27:16:9716,"(0.00, 0.00)",,,,
15:27:16:9827,"(0.00, 0.00)",,,,
15:27:16:9948,"(0.00, 0.00)",,,,
15:27:17:0065,"(0.00, 0.00)",,,,
15:27:17:0200,"(0.00, 0.00)",,,,
15:27:17:0338,"(0.00, 0.00)",,,,
15:27:17:0482,"(0.00, 0.00)",,,,
15:27:17:0625,"(0.00, 0.00)",,,,
15:27:17:0768,"(0.00, 0.00)",,,,
15:27:17:0916,"(0.00, 0.00)",,,,
15:27:17:1028,"(0.00, 0.00)",,,,
15:27:17:1158,"(0.00, 0.00)",,,,
15:27:17:1281,"(0.00, 0.00)",,,,
15:27:17:1408,"(0.00, 0.00)",,,,
15:27:17:1534,"(0.00, 0.00)",,,,
15:27:17:1659,"(0.00, 0.00)",,,,
15:27:17:1792,"(0.00, 0.00)",,,,
15:27:17:1914,"(0.00, 0.00)",,,,
15:27:17:2031,"(0.00, 0.00)",,,,
15:27:17:2164,"(0.00, 0.00)",,,,
15:27:17:2276,"(0.00, 0.00)",,,,
15:27:17:2403,"(0.00, 0.00)",,,,
15:27:17:2528,"(0.00, 0.00)",,,,
15:27:17:2664,"(0.00, 0.00)",,,,
15:27:17:2735,"(0.00, 0.00)",,,,
15:27:17:2825,"(0.00, 0.00)",,,,
15:27:17:2935,"(0.00, 0.00)",,,,
15:27:17:3024,"(0.00, 0.00)",,,,
15:27:17:3116,"(0.00, 0.00)",,,,
15:27:17:3192,"(0.00, 0.00)",,,,
15:27:17:3279,"(0.00, 0.00)",,,,
15:27:17:3348,"(0.00, 0.00)",,,,
15:27:17:3440,"(0.00, 0.00)",,,,
15:27:17:3526,"(0.00, 0.00)",,,,
15:27:17:3618,"(0.00, 0.00)",,,,
15:27:17:3704,"(0.00, 0.00)",,,,
15:27:17:3793,"(0.00, 0.00)",,,,
15:27:17:3876,"(0.00, 0.00)",,,,
15:27:17:3962,"(0.00, 0.00)",,,,
15:27:17:4049,"(0.00, 0.00)",,,,
15:27:17:4128,"(0.00, 0.00)",,,,
15:27:17:4231,"(0.00, 0.00)",,,,
15:27:17:4323,"(0.00, 0.00)",,,,
15:27:17:4403,"(0.00, 0.00)",,,,
15:27:17:4493,"(0.00, 0.00)",,,,
15:27:17:4577,"(0.00, 0.00)",,,,
15:27:17:4674,"(0.00, 0.00)",,,,
15:27:17:4772,"(0.00, 0.00)",,,,
15:27:17:4853,"(0.00, 0.00)",,,,
15:27:17:4940,"(0.00, 0.00)",,,,
15:27:17:5026,"(0.00, 0.00)",,,,
15:27:17:5115,"(0.00, 0.00)",,,,
15:27:17:5212,"(0.00, 0.00)",,,,
15:27:17:5300,"(0.00, 0.00)",,,,
15:27:17:5371,"(0.00, 0.00)",,,,
15:27:17:5471,"(0.00, 0.00)",,,,
15:27:17:5568,"(0.00, 0.00)",,,,
15:27:17:5644,"(0.00, 0.00)",,,,
15:27:17:5751,"(0.00, 0.00)",,,,
15:27:17:5842,"(0.00, 0.00)",,,,
15:27:17:5928,"(0.00, 0.00)",,,,
15:27:17:6020,"(0.00, 0.00)",,,,
15:27:17:6158,"(0.00, 0.00)",,,,
15:27:17:6311,"(0.00, 0.00)",,,,
15:27:17:6476,"(0.00, 0.00)",,,,
15:27:17:6644,"(0.00, 0.00)",,,,
15:27:17:6859,"(0.00, 0.00)",,,,
15:27:17:7042,"(0.00, 0.00)",,,,
15:27:17:7199,"(0.00, 0.00)",,,,
15:27:17:7351,"(0.00, 0.00)",,,,
15:27:17:7529,"(0.00, 0.00)",,,,
15:27:17:7696,"(0.00, 0.00)",,,,
15:27:17:7869,"(0.00, 0.00)",,,,
15:27:17:8030,"(0.00, 0.00)",,,,
15:27:17:8192,"(0.00, 0.00)",,,,
15:27:17:8384,"(0.00, 0.00)",,,,
15:27:17:8561,"(0.00, 0.00)",,,,
15:27:17:8724,"(0.00, 0.00)",,,,
15:27:17:8891,"(0.00, 0.00)",,,,
15:27:17:9053,"(0.00, 0.00)",,,,
15:27:17:9230,"(0.00, 0.00)",,,,
15:27:17:9362,"(0.00, 0.00)",,,,
15:27:17:9504,"(0.00, 0.00)",,,,
15:27:17:9647,"(0.00, 0.00)",,,,
15:27:17:9779,"(0.00, 0.00)",,,,
15:27:17:9948,"(0.00, 0.00)",,,,
15:27:18:0090,"(0.00, 0.00)",,,,
15:27:18:0268,"(0.00, 0.00)",,,,
15:27:18:0417,"(0.00, 0.00)",,,,
15:27:18:0564,"(0.00, 0.00)",,,,
15:27:18:0699,"(0.00, 0.00)",,,,
15:27:18:0843,"(0.00, 0.00)",,,,
15:27:18:1019,"(0.00, 0.00)",,,,
15:27:18:1166,"(0.00, 0.00)",,,,
15:27:18:1307,"(0.00, 0.00)",,,,
15:27:18:1470,"(0.00, 0.00)",,,,
15:27:18:1607,"(0.00, 0.00)",,,,
15:27:18:1766,"(0.00, 0.00)",,,,
15:27:18:1918,"(0.00, 0.00)",,,,
15:27:18:2071,"(0.00, 0.00)",,,,
15:27:18:2213,"(0.00, 0.00)",,,,
15:27:18:2375,"(0.00, 0.00)",,,,
15:27:18:2514,"(0.00, 0.00)",,,,
15:27:18:2641,"(0.00, 0.00)",,,,
15:27:18:2742,"(0.00, 0.00)",,,,
15:27:18:2854,"(0.00, 0.00)",,,,
15:27:18:2978,"(0.00, 0.00)",,,,
15:27:18:3084,"(0.00, 0.00)",,,,
15:27:18:3191,"(0.00, 0.00)",,,,
15:27:18:3308,"(0.00, 0.00)",,,,
15:27:18:3403,"(0.00, 0.00)",,,,
15:27:18:3539,"(0.00, 0.00)",,,,
15:27:18:3655,"(0.00, 0.00)",,,,
15:27:18:3801,"(0.00, 0.00)",,,,
15:27:18:3977,"(0.00, 0.00)",,,,
15:27:18:4102,"(0.00, 0.00)",,,,
15:27:18:4230,"(0.00, 0.00)",,,,
15:27:18:4318,"(0.00, 0.00)",,,,
15:27:18:4415,"(0.00, 0.00)",,,,
15:27:18:4528,"(0.00, 0.00)",,,,
15:27:18:4612,"(0.00, 0.00)",,,,
15:27:18:4692,"(0.00, 0.00)",,,,
15:27:18:4769,"(0.00, 0.00)",,,,
15:27:18:4846,"(0.00, 0.00)",,,,
15:27:18:4935,"(0.00, 0.00)",,,,
15:27:18:5012,"(0.00, 0.00)",,,,
15:27:18:5101,"(0.00, 0.00)",,,,
15:27:18:5187,"(0.00, 0.00)",,,,
15:27:18:5264,"(0.00, 0.00)",,,,
15:27:18:5383,"(0.00, 0.00)",,,,
15:27:18:5473,"(0.00, 0.00)",,,,
15:27:18:5571,"(0.00, 0.00)",,,,
15:27:18:5656,"(0.00, 0.00)",,,,
15:27:18:5742,"(0.00, 0.00)",,,,
15:27:18:5828,"(0.00, 0.00)",,,,
15:27:18:5919,"(0.00, 0.00)",,,,
15:27:18:6020,"(0.00, 0.00)",,,,
15:27:18:6132,"(0.00, 0.00)",,,,
15:27:18:6311,"(0.00, 0.00)",,,,
15:27:18:6459,"(0.00, 0.00)",,,,
15:27:18:6667,"(0.00, 0.00)",,,,
15:27:18:6862,"(0.00, 0.00)",,,,
15:27:18:6975,"(0.00, 0.00)",,,,
15:27:18:7106,"(0.00, 0.00)",,,,
15:27:18:7232,"(0.00, 0.00)",,,,
15:27:18:7354,"(0.00, 0.00)",,,,
15:27:18:7477,"(0.00, 0.00)",,,,
15:27:18:7594,"(0.00, 0.00)",,,,
15:27:18:7721,"(0.00, 0.00)",,,,
15:27:18:7842,"(0.00, 0.00)",,,,
15:27:18:7975,"(0.00, 0.00)",,,,
15:27:18:8096,"(0.00, 0.00)",,,,
15:27:18:8238,"(0.00, 0.00)",,,,
15:27:18:8401,"(0.00, 0.00)",,,,
15:27:18:8528,"(0.00, 0.00)",,,,
15:27:18:8708,"(0.00, 0.00)",,,,
15:27:18:8854,"(0.00, 0.00)",,,,
15:27:18:9002,"(0.00, 0.00)",,,,
15:27:18:9156,"(0.00, 0.00)",,,,
15:27:18:9362,"(0.00, 0.00)",,,,
15:27:18:9530,"(0.00, 0.00)",,,,
15:27:18:9682,"(0.00, 0.00)",,,,
15:27:18:9921,"(0.00, 0.00)",,,,
15:27:19:0047,"(0.00, 0.00)",,,,
15:27:19:0191,"(0.00, 0.00)",,,,
15:27:19:0393,"(0.00, 0.00)",,,,
15:27:19:0525,"(0.00, 0.00)",,,,
15:27:19:0646,"(0.00, 0.00)",,,,
15:27:19:0799,"(0.00, 0.00)",,,,
15:27:19:0944,"(0.00, 0.00)",,,,
15:27:19:1126,"(0.00, 0.00)",,,,
15:27:19:1294,"(0.00, 0.00)",,,,
15:27:19:1513,"(0.00, 0.00)",,,,
15:27:19:1675,"(0.00, 0.00)",,,,
15:27:19:1793,"(0.00, 0.00)",,,,
15:27:19:1905,"(0.00, 0.00)",,,,
15:27:19:2005,"(0.00, 0.00)",,,,
15:27:19:2126,"(0.00, 0.00)",,,,
15:27:19:2238,"(0.00, 0.00)",,,,
15:27:19:2350,"(0.00, 0.00)",,,,
15:27:19:2448,"(0.00, 0.00)",,,,
15:27:19:2564,"(0.00, 0.00)",,,,
15:27:19:2664,"(0.00, 0.00)",,,,
15:27:19:2773,"(0.00, 0.00)",,,,
15:27:19:2886,"(0.00, 0.00)",,,,
15:27:19:3056,"(0.00, 0.00)",,,,
15:27:19:3162,"(0.00, 0.00)",,,,
15:27:19:3331,"(0.00, 0.00)",,,,
15:27:19:3443,"(0.00, 0.00)",,,,
15:27:19:3576,"(0.00, 0.00)",,,,
15:27:19:3673,"(0.00, 0.00)",,,,
15:27:19:3819,"(0.00, 0.00)",,,,
15:27:19:3914,"(0.00, 0.00)",,,,
15:27:19:4005,"(0.00, 0.00)",,,,
15:27:19:4091,"(0.00, 0.00)",,,,
15:27:19:4211,"(0.00, 0.00)",,,,
15:27:19:4318,"(0.00, 0.00)",,,,
15:27:19:4426,"(0.00, 0.00)",,,,
15:27:19:4508,"(0.00, 0.00)",,,,
15:27:19:4597,"(0.00, 0.00)",,,,
15:27:19:4679,"(0.00, 0.00)",,,,
15:27:19:4761,"(0.00, 0.00)",,,,
15:27:19:4843,"(0.00, 0.00)",,,,
15:27:19:4935,"(0.00, 0.00)",,,,
15:27:19:5012,"(0.00, 0.00)",,,,
15:27:19:5103,"(0.00, 0.00)",,,,
15:27:19:5197,"(0.00, 0.00)",,,,
15:27:19:5289,"(0.00, 0.00)",,,,
15:27:19:5382,"(0.00, 0.00)",,,,
15:27:19:5466,"(0.00, 0.00)",,,,
15:27:19:5559,"(0.00, 0.00)",,,,
15:27:19:5637,"(0.00, 0.00)",,,,
15:27:19:5717,"(0.00, 0.00)",,,,
15:27:19:5817,"(0.00, 0.00)",,,,
15:27:19:5894,"(0.00, 0.00)",,,,
15:27:19:5977,"(0.00, 0.00)",,,,
15:27:19:6074,"(0.00, 0.00)",,,,
15:27:19:6156,"(0.00, 0.00)",,,,
15:27:19:6235,"(0.00, 0.00)",,,,
15:27:19:6372,"(0.00, 0.00)",,,,
15:27:19:6513,"(0.00, 0.00)",,,,
15:27:19:9768,"(0.00, 0.00)",,,,
15:27:20:1624,"(0.00, 0.00)",,,,
15:27:20:1940,"(0.00, 0.00)",,,,
15:27:20:2309,"(0.00, 0.00)",,,,
15:27:20:2468,"(0.00, 0.00)",,,,
15:27:20:2733,"(0.00, 0.00)",,,,
15:27:20:2873,"(0.00, 0.00)",,,,
15:27:20:3023,"(0.00, 0.00)",,,,
15:27:20:3108,"(0.00, 0.00)",,,,
15:27:20:3205,"(0.00, 0.00)",,,,
15:27:20:3296,"(0.00, 0.00)",,,,
15:27:20:3391,"(0.00, 0.00)",,,,
15:27:20:3481,"(0.00, 0.00)",,,,
15:27:20:3569,"(0.00, 0.00)",,,,
15:27:20:3650,"(0.00, 0.00)",,,,
15:27:20:3747,"(0.00, 0.00)",,,,
15:27:20:3828,"(0.00, 0.00)",,,,
15:27:20:3925,"(0.00, 0.00)",,,,
15:27:20:4006,"(0.00, 0.00)",,,,
15:27:20:4093,"(0.00, 0.00)",,,,
15:27:20:4175,"(0.00, 0.00)",,,,
15:27:20:4270,"(0.00, 0.00)",,,,
15:27:20:4357,"(0.00, 0.00)",,,,
15:27:20:4454,"(0.00, 0.00)",,,,
15:27:20:4545,"(0.00, 0.00)",,,,
15:27:20:4644,"(0.00, 0.00)",,,,
15:27:20:4727,"(0.00, 0.00)",,,,
15:27:20:4820,"(0.00, 0.00)",,,,
15:27:20:4903,"(0.00, 0.00)",,,,
15:27:20:5002,"(0.00, 0.00)",,,,
15:27:20:5095,"(0.00, 0.00)",,,,
15:27:20:5187,"(0.00, 0.00)",,,,
15:27:20:5270,"(0.00, 0.00)",,,,
15:27:20:5369,"(0.00, 0.00)",,,,
15:27:20:5459,"(0.00, 0.00)",,,,
15:27:20:5550,"(0.00, 0.00)",,,,
15:27:20:5647,"(0.00, 0.00)",,,,
15:27:20:5729,"(0.00, 0.00)",,,,
15:27:20:5823,"(0.00, 0.00)",,,,
15:27:20:5922,"(0.00, 0.00)",,,,
15:27:20:6015,"(0.00, 0.00)",,,,
15:27:20:6102,"(0.00, 0.00)",,,,
15:27:20:6194,"(0.00, 0.00)",,,,
15:27:20:6325,"(0.00, 0.00)",,,,
15:27:20:6684,"(0.00, 0.00)",,,,
15:27:20:7131,"(0.00, 0.00)",,,,
15:27:20:7345,"(0.00, 0.00)",,,,
15:27:20:7496,"(0.00, 0.00)",,,,
15:27:20:7647,"(0.00, 0.00)",,,,
15:27:20:7817,"(0.00, 0.00)",,,,
15:27:20:7966,"(0.00, 0.00)",,,,
15:27:20:8148,"(0.00, 0.00)",,,,
15:27:20:8323,"(0.00, 0.00)",,,,
15:27:20:8470,"(0.00, 0.00)",,,,
15:27:20:8634,"(0.00, 0.00)",,,,
15:27:20:8779,"(0.00, 0.00)",,,,
15:27:20:8936,"(0.00, 0.00)",,,,
15:27:20:9089,"(0.00, 0.00)",,,,
15:27:20:9246,"(0.00, 0.00)",,,,
15:27:20:9441,"(0.00, 0.00)",,,,
15:27:20:9628,"(0.00, 0.00)",,,,
15:27:20:9826,"(0.00, 0.00)",,,,
15:27:20:9967,"(0.00, 0.00)",,,,
15:27:21:0100,"(0.00, 0.00)",,,,
15:27:21:0206,"(0.00, 0.00)",,,,
15:27:21:0292,"(0.00, 0.00)",,,,
15:27:21:0383,"(0.00, 0.00)",,,,
15:27:21:0479,"(0.00, 0.00)",,,,
15:27:21:0569,"(0.00, 0.00)",,,,
15:27:21:0660,"(0.00, 0.00)",,,,
15:27:21:0756,"(0.00, 0.00)",,,,
15:27:21:0846,"(0.00, 0.00)",,,,
15:27:21:0947,"(0.00, 0.00)",,,,
15:27:21:1042,"(0.00, 0.00)",,,,
15:27:21:1128,"(0.00, 0.00)",,,,
15:27:21:1223,"(0.00, 0.00)",,,,
15:27:21:1314,"(0.00, 0.00)",,,,
15:27:21:1403,"(0.00, 0.00)",,,,
15:27:21:1498,"(0.00, 0.00)",,,,
15:27:21:1599,"(0.00, 0.00)",,,,
15:27:21:1715,"(0.00, 0.00)",,,,
15:27:21:1806,"(0.00, 0.00)",,,,
15:27:21:1898,"(0.00, 0.00)",,,,
15:27:21:1984,"(0.00, 0.00)",,,,
15:27:21:2066,"(0.00, 0.00)",,,,
15:27:21:2165,"(0.00, 0.00)",,,,
15:27:21:2292,"(0.00, 0.00)",,,,
15:27:21:2423,"(0.00, 0.00)",,,,
15:27:21:2542,"(0.00, 0.00)",,,,
15:27:21:2658,"(0.00, 0.00)",,,,
15:27:21:2744,"(0.00, 0.00)",,,,
15:27:21:2869,"(0.00, 0.00)",,,,
15:27:21:2990,"(0.00, 0.00)",,,,
15:27:21:3109,"(0.00, 0.00)",,,,
15:27:21:3225,"(0.00, 0.00)",,,,
15:27:21:3335,"(0.00, 0.00)",,,,
15:27:21:3456,"(0.00, 0.00)",,,,
15:27:21:3563,"(0.00, 0.00)",,,,
15:27:21:3665,"(0.00, 0.00)",,,,
15:27:21:3777,"(0.00, 0.00)",,,,
15:27:21:3896,"(0.00, 0.00)",,,,
15:27:21:3993,"(0.00, 0.00)",,,,
15:27:21:4119,"(0.00, 0.00)",,,,
15:27:21:4225,"(0.00, 0.00)",,,,
15:27:21:4353,"(0.00, 0.00)",,,,
15:27:21:4451,"(0.00, 0.00)",,,,
15:27:21:4569,"(0.00, 0.00)",,,,
15:27:21:4674,"(0.00, 0.00)",,,,
15:27:21:4784,"(0.00, 0.00)",,,,
15:27:21:4901,"(0.00, 0.00)",,,,
15:27:21:5007,"(0.00, 0.00)",,,,
15:27:21:5146,"(0.00, 0.00)",,,,
15:27:21:5296,"(0.00, 0.00)",,,,
15:27:21:5451,"(0.00, 0.00)",,,,
15:27:21:5614,"(0.00, 0.00)",,,,
15:27:21:5761,"(0.00, 0.00)",,,,
15:27:21:6074,"(0.00, 0.00)",,,,
15:27:21:6229,"(0.00, 0.00)",,,,
15:27:21:6346,"(0.00, 0.00)",,,,
15:27:21:6691,"(0.00, 0.00)",,,,
15:27:21:6894,"(0.00, 0.00)",,,,
15:27:21:7081,"(0.00, 0.00)",,,,
15:27:21:7233,"(0.00, 0.00)",,,,
15:27:21:7380,"(0.00, 0.00)",,,,
15:27:21:7542,"(0.00, 0.00)",,,,
15:27:21:7713,"(0.00, 0.00)",,,,
15:27:21:7905,"(0.00, 0.00)",,,,
15:27:21:8060,"(0.00, 0.00)",,,,
15:27:21:8253,"(0.00, 0.00)",,,,
15:27:21:8705,"(0.00, 0.00)",,,,
15:27:21:9171,"(0.00, 0.00)",,,,
15:27:21:9603,"(0.00, 0.00)",,,,
15:27:21:9866,"(0.00, 0.00)",,,,
15:27:22:0089,"(0.00, 0.00)",,,,
15:27:22:0262,"(0.00, 0.00)",,,,
15:27:22:0428,"(0.00, 0.00)",,,,
15:27:22:0676,"(0.00, 0.00)",,,,
15:27:22:0895,"(0.00, 0.00)",,,,
15:27:22:1053,"(0.00, 0.00)",,,,
15:27:22:1238,"(0.00, 0.00)",,,,
15:27:22:1415,"(0.00, 0.00)",,,,
15:27:22:1580,"(0.00, 0.00)",,,,
15:27:22:1745,"(0.00, 0.00)",,,,
15:27:22:1926,"(0.00, 0.00)",,,,
15:27:22:2104,"(0.00, 0.00)",,,,
15:27:22:2225,"(0.00, 0.00)",,,,
15:27:22:2340,"(0.00, 0.00)",,,,
15:27:22:2427,"(0.00, 0.00)",,,,
15:27:22:2524,"(0.00, 0.00)",,,,
15:27:22:2633,"(0.00, 0.00)",,,,
15:27:22:2747,"(0.00, 0.00)",,,,
15:27:22:2838,"(0.00, 0.00)",,,,
15:27:22:2938,"(0.00, 0.00)",,,,
15:27:22:3045,"(0.00, 0.00)",,,,
15:27:22:3125,"(0.00, 0.00)",,,,
15:27:22:3221,"(0.00, 0.00)",,,,
15:27:22:3317,"(0.00, 0.00)",,,,
15:27:22:3418,"(0.00, 0.00)",,,,
15:27:22:3518,"(0.00, 0.00)",,,,
15:27:22:3625,"(0.00, 0.00)",,,,
15:27:22:3720,"(0.00, 0.00)",,,,
15:27:22:3816,"(0.00, 0.00)",,,,
15:27:22:3906,"(0.00, 0.00)",,,,
15:27:22:4017,"(0.00, 0.00)",,,,
15:27:22:4105,"(0.00, 0.00)",,,,
15:27:22:4212,"(0.00, 0.00)",,,,
15:27:22:4308,"(0.00, 0.00)",,,,
15:27:22:4394,"(0.00, 0.00)",,,,
15:27:22:4493,"(0.00, 0.00)",,,,
15:27:22:4591,"(0.00, 0.00)",,,,
15:27:22:4689,"(0.00, 0.00)",,,,
15:27:22:4790,"(0.00, 0.00)",,,,
15:27:22:4892,"(0.00, 0.00)",,,,
15:27:22:4985,"(0.00, 0.00)",,,,
15:27:22:5081,"(0.00, 0.00)",,,,
