timestamp,PointerPosition,SubState,missionName,lastMissionState,missionEvent
15:46:53:4078,"(0.00, 0.00)",,,,
15:46:53:4202,"(0.00, 0.00)",,,,
15:46:53:4356,"(0.00, 0.00)",,,,
15:46:53:4512,"(0.00, 0.00)",,,,
15:46:53:4641,"(0.00, 0.00)",,,,
15:46:53:4793,"(0.00, 0.00)",,,,
15:46:53:4929,"(0.00, 0.00)",,,,
15:46:53:5083,"(0.00, 0.00)",,,,
15:46:53:5225,"(0.00, 0.00)",,,,
15:46:53:5378,"(0.00, 0.00)",,,,
15:46:53:5537,"(0.00, 0.00)",,,,
15:46:53:5697,"(0.00, 0.00)",,,,
15:46:53:5894,"(0.00, 0.00)",,,,
15:46:53:6135,"(0.00, 0.00)",,,,
15:46:53:6378,"(0.00, 0.00)",,,,
15:46:53:6617,"(0.00, 0.00)",,,,
15:46:53:6878,"(0.00, 0.00)",,,,
15:46:53:7203,"(0.00, 0.00)",,,,
15:46:53:7708,"(0.00, 0.00)",,,,
15:46:53:8081,"(0.00, 0.00)",,,,
15:46:53:8425,"(0.00, 0.00)",,,,
15:46:53:8756,"(0.00, 0.00)",,,,
15:46:53:9228,"(0.00, 0.00)",,,,
15:46:53:9460,"(0.00, 0.00)",,,,
15:46:53:9681,"(0.00, 0.00)",,,,
15:46:53:9918,"(0.00, 0.00)",,,,
15:46:54:0166,"(0.00, 0.00)",,,,
15:46:54:0366,"(0.00, 0.00)",,,,
15:46:54:0569,"(0.00, 0.00)",,,,
15:46:54:0773,"(0.00, 0.00)",,,,
15:46:54:0978,"(0.00, 0.00)",,,,
15:46:54:1130,"(0.00, 0.00)",,,,
15:46:54:1288,"(0.00, 0.00)",,,,
15:46:54:1436,"(0.00, 0.00)",,,,
15:46:54:1586,"(0.00, 0.00)",,,,
15:46:54:1779,"(0.00, 0.00)",,,,
15:46:54:1937,"(0.00, 0.00)",,,,
15:46:54:2088,"(0.00, 0.00)",,,,
15:46:54:2246,"(0.00, 0.00)",,,,
15:46:54:2401,"(0.00, 0.00)",,,,
15:46:54:2525,"(0.00, 0.00)",,,,
15:46:54:2676,"(0.00, 0.00)",,,,
15:46:54:2831,"(0.00, 0.00)",,,,
15:46:54:2968,"(0.00, 0.00)",,,,
15:46:54:3110,"(0.00, 0.00)",,,,
15:46:54:3283,"(0.00, 0.00)",,,,
15:46:54:3441,"(0.00, 0.00)",,,,
15:46:54:3600,"(0.00, 0.00)",,,,
15:46:54:3809,"(0.00, 0.00)",,,,
15:46:54:3958,"(0.00, 0.00)",,,,
15:46:54:4103,"(0.00, 0.00)",,,,
15:46:54:4263,"(0.00, 0.00)",,,,
15:46:54:4394,"(0.00, 0.00)",,,,
15:46:54:4551,"(0.00, 0.00)",,,,
15:46:54:4693,"(0.00, 0.00)",,,,
15:46:54:4860,"(0.00, 0.00)",,,,
15:46:54:4991,"(0.00, 0.00)",,,,
15:46:54:5141,"(0.00, 0.00)",,,,
15:46:54:5298,"(0.00, 0.00)",,,,
15:46:54:5408,"(0.00, 0.00)",,,,
15:46:54:5542,"(0.00, 0.00)",,,,
15:46:54:5643,"(0.00, 0.00)",,,,
15:46:54:5749,"(0.00, 0.00)",,,,
15:46:54:5845,"(0.00, 0.00)",,,,
15:46:54:5997,"(0.00, 0.00)",,,,
15:46:54:6184,"(0.00, 0.00)",,,,
15:46:54:6337,"(0.00, 0.00)",,,,
15:46:54:6525,"(0.00, 0.00)",,,,
15:46:54:6672,"(0.00, 0.00)",,,,
15:46:54:6831,"(0.00, 0.00)",,,,
15:46:54:6982,"(0.00, 0.00)",,,,
15:46:54:7139,"(0.00, 0.00)",,,,
15:46:54:7291,"(0.00, 0.00)",,,,
15:46:54:7437,"(0.00, 0.00)",,,,
15:46:54:7590,"(0.00, 0.00)",,,,
15:46:54:7727,"(0.00, 0.00)",,,,
15:46:54:7861,"(0.00, 0.00)",,,,
15:46:54:8007,"(0.00, 0.00)",,,,
15:46:54:8165,"(0.00, 0.00)",,,,
15:46:54:8344,"(0.00, 0.00)",,,,
15:46:54:8524,"(0.00, 0.00)",,,,
15:46:54:8702,"(0.00, 0.00)",,,,
15:46:54:8885,"(0.00, 0.00)",,,,
15:46:54:9062,"(0.00, 0.00)",,,,
15:46:54:9252,"(0.00, 0.00)",,,,
15:46:54:9445,"(0.00, 0.00)",,,,
15:46:54:9635,"(0.00, 0.00)",,,,
15:46:54:9809,"(0.00, 0.00)",,,,
15:46:54:9980,"(0.00, 0.00)",,,,
15:46:55:0165,"(0.00, 0.00)",,,,
15:46:55:0356,"(0.00, 0.00)",,,,
15:46:55:0519,"(0.00, 0.00)",,,,
15:46:55:0695,"(0.00, 0.00)",,,,
15:46:55:0864,"(0.00, 0.00)",,,,
15:46:55:1039,"(0.00, 0.00)",,,,
15:46:55:1225,"(0.00, 0.00)",,,,
15:46:55:1314,"(0.00, 0.00)",,,,
15:46:55:1410,"(0.00, 0.00)",,,,
15:46:55:1496,"(0.00, 0.00)",,,,
15:46:55:1597,"(0.00, 0.00)",,,,
15:46:55:1744,"(0.00, 0.00)",,,,
15:46:55:1857,"(0.00, 0.00)",,,,
15:46:55:1989,"(0.00, 0.00)",,,,
15:46:55:2097,"(0.00, 0.00)",,,,
15:46:55:2195,"(0.00, 0.00)",,,,
15:46:55:2312,"(0.00, 0.00)",,,,
15:46:55:2411,"(0.00, 0.00)",,,,
15:46:55:2569,"(0.00, 0.00)",,,,
15:46:55:2666,"(0.00, 0.00)",,,,
15:46:55:2782,"(0.00, 0.00)",,,,
15:46:55:2895,"(0.00, 0.00)",,,,
15:46:55:3006,"(0.00, 0.00)",,,,
15:46:55:3129,"(0.00, 0.00)",,,,
15:46:55:3235,"(0.00, 0.00)",,,,
15:46:55:3337,"(0.00, 0.00)",,,,
15:46:55:3443,"(0.00, 0.00)",,,,
15:46:55:3549,"(0.00, 0.00)",,,,
15:46:55:3645,"(0.00, 0.00)",,,,
15:46:55:3756,"(0.00, 0.00)",,,,
15:46:55:3862,"(0.00, 0.00)",,,,
15:46:55:3968,"(0.00, 0.00)",,,,
15:46:55:4071,"(0.00, 0.00)",,,,
15:46:55:4166,"(0.00, 0.00)",,,,
15:46:55:4262,"(0.00, 0.00)",,,,
15:46:55:4363,"(0.00, 0.00)",,,,
15:46:55:4476,"(0.00, 0.00)",,,,
15:46:55:4588,"(0.00, 0.00)",,,,
15:46:55:4673,"(0.00, 0.00)",,,,
15:46:55:4751,"(0.00, 0.00)",,,,
15:46:55:4836,"(0.00, 0.00)",,,,
15:46:55:4917,"(0.00, 0.00)",,,,
15:46:55:5001,"(0.00, 0.00)",,,,
15:46:55:5091,"(0.00, 0.00)",,,,
15:46:55:5221,"(0.00, 0.00)",,,,
15:46:55:5318,"(0.00, 0.00)",,,,
15:46:55:5416,"(0.00, 0.00)",,,,
15:46:55:5514,"(0.00, 0.00)",,,,
15:46:55:5627,"(0.00, 0.00)",,,,
15:46:55:5749,"(0.00, 0.00)",,,,
15:46:55:5821,"(0.00, 0.00)",,,,
15:46:55:5913,"(0.00, 0.00)",,,,
15:46:55:5993,"(0.00, 0.00)",,,,
15:46:55:6109,"(0.00, 0.00)",,,,
15:46:55:6231,"(0.00, 0.00)",,,,
15:46:55:6342,"(0.00, 0.00)",,,,
15:46:55:6478,"(0.00, 0.00)",,,,
15:46:55:6594,"(0.00, 0.00)",,,,
15:46:55:6731,"(0.00, 0.00)",,,,
15:46:55:6863,"(0.00, 0.00)",,,,
15:46:55:7029,"(0.00, 0.00)",,,,
15:46:55:7155,"(0.00, 0.00)",,,,
15:46:55:7317,"(0.00, 0.00)",,,,
15:46:55:7453,"(0.00, 0.00)",,,,
15:46:55:7565,"(0.00, 0.00)",,,,
15:46:55:7680,"(0.00, 0.00)",,,,
15:46:55:7823,"(0.00, 0.00)",,,,
15:46:55:7946,"(0.00, 0.00)",,,,
15:46:55:8054,"(0.00, 0.00)",,,,
15:46:55:8169,"(0.00, 0.00)",,,,
15:46:55:8323,"(0.00, 0.00)",,,,
15:46:55:8473,"(0.00, 0.00)",,,,
15:46:55:8670,"(0.00, 0.00)",,,,
15:46:55:8827,"(0.00, 0.00)",,,,
15:46:55:9016,"(0.00, 0.00)",,,,
15:46:55:9228,"(0.00, 0.00)",,,,
15:46:55:9340,"(0.00, 0.00)",,,,
15:46:55:9436,"(0.00, 0.00)",,,,
15:46:55:9558,"(0.00, 0.00)",,,,
15:46:55:9672,"(0.00, 0.00)",,,,
15:46:55:9762,"(0.00, 0.00)",,,,
15:46:55:9882,"(0.00, 0.00)",,,,
15:46:55:9998,"(0.00, 0.00)",,,,
15:46:56:0086,"(0.00, 0.00)",,,,
15:46:56:0198,"(0.00, 0.00)",,,,
15:46:56:0316,"(0.00, 0.00)",,,,
15:46:56:0429,"(0.00, 0.00)",,,,
15:46:56:0517,"(0.00, 0.00)",,,,
15:46:56:0602,"(0.00, 0.00)",,,,
15:46:56:0713,"(0.00, 0.00)",,,,
15:46:56:0836,"(0.00, 0.00)",,,,
15:46:56:0975,"(0.00, 0.00)",,,,
15:46:56:1081,"(0.00, 0.00)",,,,
15:46:56:1185,"(0.00, 0.00)",,,,
15:46:56:1304,"(0.00, 0.00)",,,,
15:46:56:1426,"(0.00, 0.00)",,,,
15:46:56:1517,"(0.00, 0.00)",,,,
15:46:56:1617,"(0.00, 0.00)",,,,
15:46:56:1727,"(0.00, 0.00)",,,,
15:46:56:1813,"(0.00, 0.00)",,,,
15:46:56:1909,"(0.00, 0.00)",,,,
15:46:56:2015,"(0.00, 0.00)",,,,
15:46:56:2101,"(0.00, 0.00)",,,,
15:46:56:2197,"(0.00, 0.00)",,,,
15:46:56:2312,"(0.00, 0.00)",,,,
15:46:56:2397,"(0.00, 0.00)",,,,
15:46:56:2493,"(0.00, 0.00)",,,,
15:46:56:2578,"(0.00, 0.00)",,,,
15:46:56:2676,"(0.00, 0.00)",,,,
15:46:56:2773,"(0.00, 0.00)",,,,
15:46:56:2870,"(0.00, 0.00)",,,,
15:46:56:2953,"(0.00, 0.00)",,,,
15:46:56:3069,"(0.00, 0.00)",,,,
15:46:56:3168,"(0.00, 0.00)",,,,
15:46:56:3264,"(0.00, 0.00)",,,,
15:46:56:3361,"(0.00, 0.00)",,,,
15:46:56:3464,"(0.00, 0.00)",,,,
15:46:56:3580,"(0.00, 0.00)",,,,
15:46:56:3673,"(0.00, 0.00)",,,,
15:46:56:3755,"(0.00, 0.00)",,,,
15:46:56:3835,"(0.00, 0.00)",,,,
15:46:56:3926,"(0.00, 0.00)",,,,
15:46:56:4014,"(0.00, 0.00)",,,,
15:46:56:4129,"(0.00, 0.00)",,,,
15:46:56:4225,"(0.00, 0.00)",,,,
15:46:56:4303,"(0.00, 0.00)",,,,
15:46:56:4388,"(0.00, 0.00)",,,,
15:46:56:4473,"(0.00, 0.00)",,,,
15:46:56:4562,"(0.00, 0.00)",,,,
15:46:56:4641,"(0.00, 0.00)",,,,
15:46:56:4727,"(0.00, 0.00)",,,,
15:46:56:4822,"(0.00, 0.00)",,,,
15:46:56:4899,"(0.00, 0.00)",,,,
15:46:56:4995,"(0.00, 0.00)",,,,
15:46:56:5091,"(0.00, 0.00)",,,,
15:46:56:5174,"(0.00, 0.00)",,,,
15:46:56:5279,"(0.00, 0.00)",,,,
15:46:56:5363,"(0.00, 0.00)",,,,
15:46:56:5454,"(0.00, 0.00)",,,,
15:46:56:5541,"(0.00, 0.00)",,,,
15:46:56:5650,"(0.00, 0.00)",,,,
15:46:56:5732,"(0.00, 0.00)",,,,
15:46:56:5828,"(0.00, 0.00)",,,,
15:46:56:5920,"(0.00, 0.00)",,,,
15:46:56:5996,"(0.00, 0.00)",,,,
15:46:56:6154,"(0.00, 0.00)",,,,
15:46:56:6306,"(0.00, 0.00)",,,,
15:46:56:6446,"(0.00, 0.00)",,,,
15:46:56:6600,"(0.00, 0.00)",,,,
15:46:56:6725,"(0.00, 0.00)",,,,
15:46:56:6852,"(0.00, 0.00)",,,,
15:46:56:6995,"(0.00, 0.00)",,,,
15:46:56:7126,"(0.00, 0.00)",,,,
15:46:56:7255,"(0.00, 0.00)",,,,
15:46:56:7403,"(0.00, 0.00)",,,,
15:46:56:7560,"(0.00, 0.00)",,,,
15:46:56:7677,"(0.00, 0.00)",,,,
15:46:56:7816,"(0.00, 0.00)",,,,
15:46:56:7938,"(0.00, 0.00)",,,,
15:46:56:8065,"(0.00, 0.00)",,,,
15:46:56:8196,"(0.00, 0.00)",,,,
15:46:56:8327,"(0.00, 0.00)",,,,
15:46:56:8463,"(0.00, 0.00)",,,,
15:46:56:8624,"(0.00, 0.00)",,,,
15:46:56:8770,"(0.00, 0.00)",,,,
15:46:56:8906,"(0.00, 0.00)",,,,
15:46:56:9049,"(0.00, 0.00)",,,,
15:46:56:9185,"(0.00, 0.00)",,,,
15:46:56:9332,"(0.00, 0.00)",,,,
15:46:56:9458,"(0.00, 0.00)",,,,
15:46:56:9589,"(0.00, 0.00)",,,,
15:46:56:9730,"(0.00, 0.00)",,,,
15:46:56:9866,"(0.00, 0.00)",,,,
15:46:57:0002,"(0.00, 0.00)",,,,
15:46:57:0132,"(0.00, 0.00)",,,,
15:46:57:0267,"(0.00, 0.00)",,,,
15:46:57:0413,"(0.00, 0.00)",,,,
15:46:57:0553,"(0.00, 0.00)",,,,
15:46:57:0674,"(0.00, 0.00)",,,,
15:46:57:0809,"(0.00, 0.00)",,,,
15:46:57:0909,"(0.00, 0.00)",,,,
15:46:57:1004,"(0.00, 0.00)",,,,
15:46:57:1126,"(0.00, 0.00)",,,,
15:46:57:1259,"(0.00, 0.00)",,,,
15:46:57:1379,"(0.00, 0.00)",,,,
15:46:57:1497,"(0.00, 0.00)",,,,
15:46:57:1629,"(0.00, 0.00)",,,,
15:46:57:1740,"(0.00, 0.00)",,,,
15:46:57:1843,"(0.00, 0.00)",,,,
15:46:57:1959,"(0.00, 0.00)",,,,
15:46:57:2066,"(0.00, 0.00)",,,,
15:46:57:2186,"(0.00, 0.00)",,,,
15:46:57:2304,"(0.00, 0.00)",,,,
15:46:57:2481,"(0.00, 0.00)",,,,
15:46:57:2592,"(0.00, 0.00)",,,,
15:46:57:2697,"(0.00, 0.00)",,,,
15:46:57:2804,"(0.00, 0.00)",,,,
15:46:57:2916,"(0.00, 0.00)",,,,
15:46:57:3026,"(0.00, 0.00)",,,,
15:46:57:3143,"(0.00, 0.00)",,,,
15:46:57:3244,"(0.00, 0.00)",,,,
15:46:57:3342,"(0.00, 0.00)",,,,
15:46:57:3455,"(0.00, 0.00)",,,,
15:46:57:3558,"(0.00, 0.00)",,,,
15:46:57:3645,"(0.00, 0.00)",,,,
15:46:57:3741,"(0.00, 0.00)",,,,
15:46:57:3840,"(0.00, 0.00)",,,,
15:46:57:3952,"(0.00, 0.00)",,,,
15:46:57:4067,"(0.00, 0.00)",,,,
15:46:57:4177,"(0.00, 0.00)",,,,
15:46:57:4296,"(0.00, 0.00)",,,,
15:46:57:4411,"(0.00, 0.00)",,,,
15:46:57:4528,"(0.00, 0.00)",,,,
15:46:57:4653,"(0.00, 0.00)",,,,
15:46:57:4759,"(0.00, 0.00)",,,,
15:46:57:4862,"(0.00, 0.00)",,,,
15:46:57:4984,"(0.00, 0.00)",,,,
15:46:57:5101,"(0.00, 0.00)",,,,
15:46:57:5211,"(0.00, 0.00)",,,,
15:46:57:5324,"(0.00, 0.00)",,,,
15:46:57:5435,"(0.00, 0.00)",,,,
15:46:57:5538,"(0.00, 0.00)",,,,
15:46:57:5650,"(0.00, 0.00)",,,,
15:46:57:5778,"(0.00, 0.00)",,,,
15:46:57:5885,"(0.00, 0.00)",,,,
15:46:57:5991,"(0.00, 0.00)",,,,
15:46:57:6111,"(0.00, 0.00)",,,,
15:46:57:6266,"(0.00, 0.00)",,,,
15:46:57:6414,"(0.00, 0.00)",,,,
15:46:57:6586,"(0.00, 0.00)",,,,
15:46:57:6781,"(0.00, 0.00)",,,,
15:46:57:6912,"(0.00, 0.00)",,,,
15:46:57:7054,"(0.00, 0.00)",,,,
15:46:57:7181,"(0.00, 0.00)",,,,
15:46:57:7307,"(0.00, 0.00)",,,,
15:46:57:7438,"(0.00, 0.00)",,,,
15:46:57:7574,"(0.00, 0.00)",,,,
15:46:57:7720,"(0.00, 0.00)",,,,
15:46:57:7870,"(0.00, 0.00)",,,,
15:46:57:8006,"(0.00, 0.00)",,,,
15:46:57:8137,"(0.00, 0.00)",,,,
15:46:57:8253,"(0.00, 0.00)",,,,
15:46:57:8374,"(0.00, 0.00)",,,,
15:46:57:8529,"(0.00, 0.00)",,,,
15:46:57:8670,"(0.00, 0.00)",,,,
15:46:57:8777,"(0.00, 0.00)",,,,
15:46:57:8878,"(0.00, 0.00)",,,,
15:46:57:8966,"(0.00, 0.00)",,,,
15:46:57:9048,"(0.00, 0.00)",,,,
15:46:57:9149,"(0.00, 0.00)",,,,
15:46:57:9247,"(0.00, 0.00)",,,,
15:46:57:9332,"(0.00, 0.00)",,,,
15:46:57:9413,"(0.00, 0.00)",,,,
15:46:57:9512,"(0.00, 0.00)",,,,
15:46:57:9609,"(0.00, 0.00)",,,,
15:46:57:9692,"(0.00, 0.00)",,,,
15:46:57:9813,"(0.00, 0.00)",,,,
15:46:57:9894,"(0.00, 0.00)",,,,
15:46:57:9987,"(0.00, 0.00)",,,,
15:46:58:0078,"(0.00, 0.00)",,,,
15:46:58:0158,"(0.00, 0.00)",,,,
15:46:58:0259,"(0.00, 0.00)",,,,
15:46:58:0351,"(0.00, 0.00)",,,,
15:46:58:0447,"(0.00, 0.00)",,,,
15:46:58:0549,"(0.00, 0.00)",,,,
15:46:58:0633,"(0.00, 0.00)",,,,
15:46:58:0720,"(0.00, 0.00)",,,,
15:46:58:0804,"(0.00, 0.00)",,,,
15:46:58:0891,"(0.00, 0.00)",,,,
15:46:58:0974,"(0.00, 0.00)",,,,
15:46:58:1062,"(0.00, 0.00)",,,,
15:46:58:1155,"(0.00, 0.00)",,,,
15:46:58:1254,"(0.00, 0.00)",,,,
15:46:58:1351,"(0.00, 0.00)",,,,
15:46:58:1447,"(0.00, 0.00)",,,,
15:46:58:1547,"(0.00, 0.00)",,,,
15:46:58:1629,"(0.00, 0.00)",,,,
15:46:58:1728,"(0.00, 0.00)",,,,
15:46:58:1810,"(0.00, 0.00)",,,,
15:46:58:1898,"(0.00, 0.00)",,,,
15:46:58:1995,"(0.00, 0.00)",,,,
15:46:58:2071,"(0.00, 0.00)",,,,
15:46:58:2170,"(0.00, 0.00)",,,,
15:46:58:2272,"(0.00, 0.00)",,,,
15:46:58:2359,"(0.00, 0.00)",,,,
15:46:58:2450,"(0.00, 0.00)",,,,
15:46:58:2537,"(0.00, 0.00)",,,,
15:46:58:2639,"(0.00, 0.00)",,,,
15:46:58:2725,"(0.00, 0.00)",,,,
15:46:58:2826,"(0.00, 0.00)",,,,
15:46:58:2949,"(0.00, 0.00)",,,,
15:46:58:3047,"(0.00, 0.00)",,,,
15:46:58:3133,"(0.00, 0.00)",,,,
15:46:58:3238,"(0.00, 0.00)",,,,
15:46:58:3310,"(0.00, 0.00)",,,,
15:46:58:3408,"(0.00, 0.00)",,,,
15:46:58:3498,"(0.00, 0.00)",,,,
15:46:58:3587,"(0.00, 0.00)",,,,
15:46:58:3683,"(0.00, 0.00)",,,,
15:46:58:3760,"(0.00, 0.00)",,,,
15:46:58:3867,"(0.00, 0.00)",,,,
15:46:58:3957,"(0.00, 0.00)",,,,
15:46:58:4054,"(0.00, 0.00)",,,,
15:46:58:4135,"(0.00, 0.00)",,,,
15:46:58:4232,"(0.00, 0.00)",,,,
15:46:58:4326,"(0.00, 0.00)",,,,
15:46:58:4403,"(0.00, 0.00)",,,,
15:46:58:4506,"(0.00, 0.00)",,,,
15:46:58:4608,"(0.00, 0.00)",,,,
15:46:58:4691,"(0.00, 0.00)",,,,
15:46:58:4783,"(0.00, 0.00)",,,,
15:46:58:4874,"(0.00, 0.00)",,,,
15:46:58:4965,"(0.00, 0.00)",,,,
15:46:58:5053,"(0.00, 0.00)",,,,
15:46:58:5150,"(0.00, 0.00)",,,,
15:46:58:5243,"(0.00, 0.00)",,,,
15:46:58:5329,"(0.00, 0.00)",,,,
15:46:58:5427,"(0.00, 0.00)",,,,
15:46:58:5518,"(0.00, 0.00)",,,,
15:46:58:5616,"(0.00, 0.00)",,,,
15:46:58:5713,"(0.00, 0.00)",,,,
15:46:58:5800,"(0.00, 0.00)",,,,
15:46:58:5896,"(0.00, 0.00)",,,,
15:46:58:5991,"(0.00, 0.00)",,,,
15:46:58:6083,"(0.00, 0.00)",,,,
15:46:58:6176,"(0.00, 0.00)",,,,
15:46:58:6273,"(0.00, 0.00)",,,,
15:46:58:6399,"(0.00, 0.00)",,,,
15:46:58:6525,"(0.00, 0.00)",,,,
15:46:58:6662,"(0.00, 0.00)",,,,
15:46:58:6798,"(0.00, 0.00)",,,,
15:46:58:6909,"(0.00, 0.00)",,,,
15:46:58:7058,"(0.00, 0.00)",,,,
15:46:58:7184,"(0.00, 0.00)",,,,
15:46:58:7327,"(0.00, 0.00)",,,,
15:46:58:7456,"(0.00, 0.00)",,,,
15:46:58:7590,"(0.00, 0.00)",,,,
15:46:58:7742,"(0.00, 0.00)",,,,
15:46:58:7863,"(0.00, 0.00)",,,,
15:46:58:8010,"(0.00, 0.00)",,,,
15:46:58:8161,"(0.00, 0.00)",,,,
15:46:58:8309,"(0.00, 0.00)",,,,
15:46:58:8427,"(0.00, 0.00)",,,,
15:46:58:8574,"(0.00, 0.00)",,,,
15:46:58:8711,"(0.00, 0.00)",,,,
15:46:58:8852,"(0.00, 0.00)",,,,
15:46:58:9016,"(0.00, 0.00)",,,,
15:46:58:9163,"(0.00, 0.00)",,,,
15:46:58:9279,"(0.00, 0.00)",,,,
15:46:58:9359,"(0.00, 0.00)",,,,
15:46:58:9454,"(0.00, 0.00)",,,,
15:46:58:9551,"(0.00, 0.00)",,,,
15:46:58:9638,"(0.00, 0.00)",,,,
15:46:58:9739,"(0.00, 0.00)",,,,
15:46:58:9826,"(0.00, 0.00)",,,,
15:46:58:9927,"(0.00, 0.00)",,,,
15:46:59:0019,"(0.00, 0.00)",,,,
15:46:59:0117,"(0.00, 0.00)",,,,
15:46:59:0207,"(0.00, 0.00)",,,,
15:46:59:0298,"(0.00, 0.00)",,,,
