timestamp,PointerPosition,SubState,missionName,lastMissionState,missionEvent
14:33:14:3795,"(794.75, 114.50)",,,,
14:33:14:3940,"(827.75, 99.50)",,,,
14:33:14:4098,"(839.75, 91.50)",,,,
14:33:14:4234,"(842.75, 89.50)",,,,
14:33:14:4346,"(844.75, 86.50)",,,,
14:33:14:4467,"(849.75, 81.50)",,,,
14:33:14:4578,"(852.75, 79.50)",,,,
14:33:14:4704,"(854.75, 74.50)",,,,
14:33:14:4840,"(857.75, 66.50)",,,,
14:33:14:4994,"(857.75, 61.50)",,,,
14:33:14:5134,"(857.75, 56.50)",,,,
14:33:14:5284,"(857.75, 49.50)",,,,
14:33:14:5406,"(857.75, 46.50)",,,,
14:33:14:5508,"(857.75, 44.50)",,,,
14:33:14:5660,"(857.75, 39.50)",,,,
14:33:14:5792,"(857.75, 39.50)",,,,
14:33:14:5923,"(857.75, 39.50)",,,,
14:33:14:6024,"(857.75, 39.50)",,,,
14:33:14:6105,"(857.75, 39.50)",,,,
14:33:14:6221,"(857.75, 39.50)",,,,
14:33:14:6322,"(857.75, 39.50)",,,,
14:33:14:6418,"(857.75, 39.50)",,,,
14:33:14:6515,"(857.75, 39.50)",,,,
14:33:14:6631,"(857.75, 39.50)",,,,
14:33:14:6727,"(857.75, 39.50)",,,,
14:33:14:6828,"(857.75, 39.50)",,,,
14:33:14:6944,"(857.75, 39.50)",,,,
14:33:14:7049,"(857.75, 39.50)",,,,
14:33:14:7158,"(857.75, 39.50)",,,,
14:33:14:7264,"(857.75, 39.50)",,,,
14:33:14:7365,"(857.75, 39.50)",,,,
14:33:14:7459,"(857.75, 39.50)",,,,
14:33:14:7556,"(857.75, 39.50)",,,,
14:33:14:7647,"(857.75, 39.50)",,,,
14:33:14:7765,"(857.75, 39.50)",,,,
14:33:14:7979,"(857.75, 39.50)",,,,
14:33:14:8084,"(857.75, 39.50)",,,,
14:33:14:8200,"(857.75, 39.50)",,,,
14:33:14:8349,"(857.75, 39.50)",,,,
14:33:14:8526,"(857.75, 39.50)",,,,
14:33:14:8705,"(857.75, 39.50)",,,,
14:33:14:8863,"(857.75, 39.50)",,,,
14:33:14:9014,"(857.75, 39.50)",,,,
14:33:14:9174,"(857.75, 39.50)",,,,
14:33:14:9330,"(857.75, 39.50)",,,,
14:33:14:9735,"(857.75, 39.50)",,W-12_S-1,success,nextMission
14:33:15:0016,"(857.75, 39.50)",,,,
14:33:15:0205,"(857.75, 39.50)",,,,
14:33:15:0402,"(857.75, 39.50)",,,,
14:33:15:0602,"(857.75, 39.50)",,,,
14:33:15:0786,"(857.75, 39.50)",,,,
14:33:15:1003,"(857.75, 39.50)",,,,
14:33:15:1186,"(857.75, 39.50)",,,,
14:33:15:1417,"(857.75, 26.50)",,,,
14:33:15:1588,"(857.75, 26.50)",,,,
14:33:15:1745,"(857.75, 26.50)",,,,
14:33:15:1889,"(857.75, 26.50)",,,,
14:33:15:2013,"(857.75, 26.50)",,,,
14:33:15:2160,"(857.75, 26.50)",,,,
14:33:15:2297,"(857.75, 26.50)",,,,
14:33:15:2428,"(857.75, 26.50)",,,,
14:33:15:2552,"(857.75, 26.50)",,,,
14:33:15:2653,"(857.75, 26.50)",,,,
14:33:15:2779,"(857.75, 26.50)",,,,
14:33:15:2891,"(857.75, 26.50)",,,,
14:33:15:3002,"(857.75, 26.50)",,,,
14:33:15:3118,"(857.75, 26.50)",,,,
14:33:15:3235,"(857.75, 26.50)",,,,
14:33:15:3346,"(857.75, 26.50)",,,,
14:33:15:3455,"(857.75, 26.50)",,,,
14:33:15:3572,"(857.75, 26.50)",,,,
14:33:15:3683,"(857.75, 26.50)",,,,
14:33:15:3799,"(857.75, 26.50)",,,,
14:33:15:3916,"(857.75, 26.50)",,,,
14:33:15:4037,"(857.75, 26.50)",,,,
14:33:15:4155,"(857.75, 26.50)",,,,
14:33:15:4327,"(857.75, 26.50)",,,,
14:33:15:4474,"(857.75, 26.50)",,,,
14:33:15:4646,"(857.75, 26.50)",,,,
14:33:15:4803,"(857.75, 26.50)",,,,
14:33:15:4969,"(857.75, 26.50)",,,,
14:33:15:5127,"(857.75, 26.50)",,,,
14:33:15:5263,"(857.75, 26.50)",,,,
14:33:15:5379,"(857.75, 26.50)",,,,
14:33:15:5511,"(857.75, 26.50)",,,,
14:33:15:5642,"(857.75, 26.50)",,,,
14:33:15:5770,"(857.75, 26.50)",,,,
14:33:15:5905,"(857.75, 26.50)",,,,
14:33:15:6052,"(857.75, 26.50)",,,,
14:33:15:6184,"(857.75, 26.50)",,,,
14:33:15:6331,"(857.75, 26.50)",,,,
14:33:15:6467,"(857.75, 26.50)",,,,
14:33:15:6631,"(857.75, 26.50)",,,,
14:33:15:6758,"(857.75, 26.50)",,,,
14:33:15:6889,"(857.75, 26.50)",,,,
14:33:15:7063,"(857.75, 26.50)",,,,
14:33:15:7175,"(857.75, 26.50)",,,,
14:33:15:7331,"(857.75, 26.50)",,,,
14:33:15:7478,"(857.75, 26.50)",,,,
14:33:15:7661,"(857.75, 26.50)",,,,
14:33:15:7783,"(857.75, 26.50)",,,,
14:33:15:7910,"(857.75, 26.50)",,,,
14:33:15:8032,"(857.75, 26.50)",,,,
14:33:15:8162,"(857.75, 26.50)",,,,
14:33:15:8304,"(857.75, 26.50)",,,,
14:33:15:8461,"(857.75, 26.50)",,,,
14:33:15:8617,"(857.75, 26.50)",,,,
14:33:15:8784,"(857.75, 26.50)",,,,
14:33:15:8945,"(857.75, 26.50)",,,,
14:33:15:9116,"(857.75, 26.50)",,,,
14:33:15:9389,"(857.75, 26.50)",,,,
14:33:15:9557,"(857.75, 26.50)",,,,
14:33:15:9730,"(857.75, 26.50)",,,,
14:33:15:9938,"(857.75, 26.50)",,,,
14:33:16:0117,"(857.75, 26.50)",,,,
14:33:16:0264,"(857.75, 26.50)",,,,
14:33:16:0431,"(857.75, 26.50)",,,,
14:33:16:0594,"(857.75, 26.50)",,,,
14:33:16:0833,"(855.75, 33.50)",,,,
14:33:16:1035,"(855.75, 33.50)",,,,
14:33:16:1192,"(855.75, 33.50)",,,,
14:33:16:1325,"(855.75, 33.50)",,,,
14:33:16:1453,"(855.75, 33.50)",,,,
14:33:16:1585,"(855.75, 33.50)",,,,
14:33:16:1716,"(855.75, 33.50)",,,,
14:33:16:1837,"(855.75, 33.50)",,,,
14:33:16:1976,"(855.75, 33.50)",,,,
14:33:16:2112,"(855.75, 33.50)",,,,
14:33:16:2248,"(855.75, 33.50)",,,,
14:33:16:2384,"(855.75, 33.50)",,,,
14:33:16:2561,"(855.75, 33.50)",,,,
14:33:16:2693,"(855.75, 33.50)",,,,
14:33:16:2839,"(855.75, 33.50)",,,,
14:33:16:2972,"(855.75, 33.50)",,,,
14:33:16:3114,"(855.75, 33.50)",,,,
14:33:16:3245,"(855.75, 33.50)",,,,
14:33:16:3412,"(855.75, 33.50)",,,,
14:33:16:3566,"(855.75, 33.50)",,,,
14:33:16:3693,"(855.75, 33.50)",,,,
14:33:16:3839,"(855.75, 33.50)",,,,
14:33:16:3971,"(855.75, 33.50)",,,,
14:33:16:4118,"(855.75, 33.50)",,,,
14:33:16:4255,"(855.75, 33.50)",,,,
14:33:16:4419,"(855.75, 33.50)",,,,
14:33:16:4571,"(855.75, 33.50)",,,,
14:33:16:4708,"(855.75, 33.50)",,,,
14:33:16:4845,"(855.75, 33.50)",,,,
14:33:16:5037,"(855.75, 33.50)",,,,
14:33:16:5211,"(855.75, 33.50)",,,,
14:33:16:5389,"(855.75, 41.50)",,,,
14:33:16:5537,"(855.75, 41.50)",,,,
14:33:16:5679,"(855.75, 41.50)",,,,
14:33:16:5815,"(855.75, 41.50)",,,,
14:33:16:5978,"(855.75, 41.50)",,,,
14:33:16:6128,"(855.75, 41.50)",,,,
14:33:16:6282,"(855.75, 41.50)",,,,
14:33:16:6418,"(855.75, 41.50)",,,,
14:33:16:6549,"(855.75, 41.50)",,,,
14:33:16:6649,"(855.75, 41.50)",,,,
14:33:16:6780,"(855.75, 41.50)",,W-7_S-1,success,nextMission
14:33:16:6922,"(855.75, 41.50)",,,,
14:33:16:7019,"(855.75, 41.50)",,,,
14:33:16:7105,"(855.75, 41.50)",,,,
14:33:16:7191,"(855.75, 41.50)",,,,
14:33:16:7267,"(855.75, 41.50)",,,,
14:33:16:7363,"(855.75, 41.50)",,,,
14:33:16:7452,"(855.75, 41.50)",,,,
14:33:16:7542,"(855.75, 41.50)",,,,
14:33:16:7628,"(855.75, 41.50)",,,,
14:33:16:7734,"(855.75, 41.50)",,,,
14:33:16:7830,"(855.75, 41.50)",,,,
14:33:16:7934,"(855.75, 41.50)",,,,
14:33:16:8020,"(855.75, 41.50)",,,,
14:33:16:8106,"(855.75, 41.50)",,,,
14:33:16:8202,"(855.75, 41.50)",,,,
14:33:16:8304,"(855.75, 41.50)",,,,
14:33:16:8435,"(855.75, 41.50)",,,,
14:33:16:8593,"(852.75, 51.50)",,,,
14:33:16:8756,"(852.75, 51.50)",,,,
14:33:16:8901,"(852.75, 51.50)",,,,
14:33:16:9013,"(852.75, 51.50)",,,,
14:33:16:9166,"(852.75, 51.50)",,,,
14:33:16:9306,"(852.75, 51.50)",,,,
14:33:16:9449,"(852.75, 51.50)",,,,
14:33:16:9576,"(852.75, 51.50)",,,,
14:33:16:9731,"(852.75, 51.50)",,,,
14:33:16:9894,"(852.75, 51.50)",,,,
14:33:17:0027,"(852.75, 51.50)",,,,
14:33:17:0153,"(852.75, 51.50)",,,,
14:33:17:0315,"(852.75, 51.50)",,,,
14:33:17:0447,"(852.75, 51.50)",,,,
14:33:17:0600,"(852.75, 51.50)",,,,
14:33:17:0711,"(852.75, 51.50)",,,,
14:33:17:0794,"(852.75, 51.50)",,,,
14:33:17:0877,"(852.75, 51.50)",,,,
14:33:17:0963,"(852.75, 51.50)",,,,
14:33:17:1056,"(852.75, 51.50)",,,,
14:33:17:1137,"(852.75, 51.50)",,,,
14:33:17:1219,"(852.75, 51.50)",,,,
14:33:17:1315,"(852.75, 51.50)",,,,
14:33:17:1405,"(852.75, 51.50)",,,,
14:33:17:1485,"(852.75, 51.50)",,,,
14:33:17:1582,"(852.75, 51.50)",,,,
14:33:17:1659,"(852.75, 51.50)",,,,
14:33:17:1756,"(852.75, 51.50)",,,,
14:33:17:1848,"(852.75, 51.50)",,,,
14:33:17:1950,"(852.75, 51.50)",,,,
14:33:17:2047,"(852.75, 51.50)",,,,
14:33:17:2148,"(852.75, 51.50)",,,,
14:33:17:2264,"(852.75, 51.50)",,,,
14:33:17:2385,"(852.75, 51.50)",,,,
14:33:17:2494,"(852.75, 51.50)",,,,
14:33:17:2593,"(852.75, 51.50)",,,,
14:33:17:2699,"(852.75, 51.50)",,,,
14:33:17:2812,"(852.75, 51.50)",,,,
14:33:17:2918,"(852.75, 51.50)",,,,
14:33:17:3009,"(852.75, 51.50)",,,,
14:33:17:3110,"(852.75, 51.50)",,,,
14:33:17:3217,"(852.75, 51.50)",,,,
14:33:17:3298,"(852.75, 51.50)",,,,
14:33:17:3394,"(852.75, 51.50)",,,,
14:33:17:3477,"(852.75, 51.50)",,,,
14:33:17:3583,"(852.75, 51.50)",,,,
14:33:17:3662,"(852.75, 51.50)",,,,
14:33:17:3757,"(852.75, 51.50)",,,,
14:33:17:3853,"(852.75, 51.50)",,,,
14:33:17:3996,"(852.75, 51.50)",,,,
14:33:17:4108,"(852.75, 51.50)",,,,
14:33:17:4229,"(852.75, 51.50)",,,,
14:33:17:4317,"(852.75, 51.50)",,,,
14:33:17:4417,"(852.75, 51.50)",,,,
14:33:17:4511,"(852.75, 51.50)",,,,
14:33:17:4651,"(854.75, 34.50)",,,,
14:33:17:4809,"(854.75, 26.50)",,,,
14:33:17:4958,"(854.75, 21.50)",,,,
14:33:17:5117,"(854.75, 16.50)",,,,
14:33:17:5255,"(854.75, 11.50)",,,,
14:33:17:5366,"(854.75, 11.50)",,,,
14:33:17:5520,"(854.75, 9.50)",,,,
14:33:17:5647,"(854.75, 9.50)",,,,
14:33:17:5788,"(854.75, 9.50)",,,,
14:33:17:5909,"(854.75, 9.50)",,,,
14:33:17:6017,"(854.75, 9.50)",,,,
14:33:17:6135,"(854.75, 9.50)",,,,
14:33:17:6255,"(854.75, 9.50)",,,,
14:33:17:6402,"(854.75, 9.50)",,,,
14:33:17:6554,"(852.75, 6.50)",,,,
14:33:17:6707,"(842.75, 13.50)",,,,
14:33:17:6826,"(825.75, 21.50)",,,,
14:33:17:6949,"(792.75, 33.50)",,,,
14:33:17:7082,"(760.75, 48.50)",,,,
14:33:17:7238,"(705.75, 71.50)",,,,
14:33:17:7401,"(630.75, 98.50)",,,,
14:33:17:7517,"(630.75, 98.50)",,,,
14:33:17:7660,"(527.75, 128.50)",,,,
14:33:17:7806,"(435.75, 156.50)",,,,
14:33:17:7927,"(357.75, 183.50)",,,,
14:33:17:8076,"(312.75, 203.50)",,,,
14:33:17:8232,"(295.75, 218.50)",,,,
14:33:17:8414,"(285.75, 231.50)",,,,
14:33:17:8582,"(282.75, 241.50)",,,,
14:33:17:8782,"(272.75, 276.50)",,,,
14:33:17:8986,"(250.75, 313.50)",,,,
14:33:17:9181,"(232.75, 333.50)",,,,
14:33:17:9392,"(195.75, 366.50)",,,,
14:33:17:9600,"(170.75, 381.50)",,,,
14:33:17:9807,"(147.75, 391.50)",,,,
14:33:17:9975,"(132.75, 398.50)",,,,
14:33:18:0132,"(120.75, 408.50)",,,,
14:33:18:0313,"(102.75, 421.50)",,,,
14:33:18:0459,"(87.75, 431.50)",,,,
14:33:18:0618,"(80.75, 436.50)",,,,
14:33:18:0765,"(77.75, 438.50)",,,,
14:33:18:0862,"(77.75, 438.50)",,,,
14:33:18:0949,"(77.75, 438.50)",,,,
14:33:18:1030,"(77.75, 438.50)",,,,
14:33:18:1147,"(72.75, 443.50)",,,,
14:33:18:1259,"(70.75, 446.50)",,,,
14:33:18:1346,"(70.75, 446.50)",,,,
14:33:18:1452,"(67.75, 448.50)",,,,
14:33:18:1545,"(67.75, 448.50)",,,,
14:33:18:1632,"(67.75, 448.50)",,,,
14:33:18:1719,"(67.75, 448.50)",,,,
14:33:18:1805,"(67.75, 448.50)",,,,
14:33:18:1928,"(67.75, 448.50)",,,,
14:33:18:2019,"(67.75, 448.50)",,,,
14:33:18:2118,"(67.75, 448.50)",,,,
14:33:18:2221,"(67.75, 448.50)",,,,
14:33:18:2304,"(67.75, 448.50)",,,,
14:33:18:2416,"(67.75, 448.50)",,,,
14:33:18:2499,"(67.75, 448.50)",,,,
14:33:18:2595,"(67.75, 448.50)",,,,
14:33:18:2692,"(67.75, 448.50)",,,,
14:33:18:2788,"(67.75, 448.50)",,,,
14:33:18:2889,"(67.75, 448.50)",,,,
14:33:18:2984,"(67.75, 448.50)",,,,
14:33:18:3086,"(67.75, 448.50)",,,,
14:33:18:3205,"(67.75, 448.50)",,,,
14:33:18:3316,"(62.75, 453.50)",,,,
14:33:18:3409,"(62.75, 453.50)",,,,
14:33:18:3536,"(60.75, 453.50)",,,,
14:33:18:3627,"(60.75, 453.50)",,,,
14:33:18:3726,"(60.75, 453.50)",,,,
14:33:18:3812,"(60.75, 453.50)",,,,
14:33:18:3914,"(60.75, 453.50)",,,,
14:33:18:4001,"(60.75, 453.50)",,,,
14:33:18:4145,"(72.75, 399.50)",,,,
14:33:18:4245,"(87.75, 369.50)",,,,
14:33:18:4378,"(104.75, 336.50)",,,,
14:33:18:4491,"(124.75, 301.50)",,,,
14:33:18:4607,"(174.75, 214.50)",,,,
14:33:18:4745,"(267.75, 99.50)",,,,
14:33:18:4857,"(319.75, 41.50)",,,,
14:33:18:5131,"(419.75, -80.50)",,,,
14:33:18:5248,"(562.75, -265.50)",,,,
14:33:18:5418,"(619.75, -340.50)",,,,
14:33:18:5585,"(619.75, -340.50)",,,,
14:33:18:5722,"(619.75, -340.50)",,,,
14:33:18:5829,"(619.75, -340.50)",,,,
14:33:18:5936,"(619.75, -340.50)",,,,
14:33:18:6038,"(619.75, -340.50)",,,,
14:33:18:6132,"(619.75, -340.50)",,,,
14:33:18:6229,"(619.75, -340.50)",,,,
14:33:18:6329,"(619.75, -340.50)",,,,
14:33:18:6461,"(619.75, -340.50)",,,,
14:33:18:6566,"(619.75, -340.50)",,,,
14:33:18:6661,"(619.75, -340.50)",,,,
14:33:18:6756,"(619.75, -340.50)",,,,
14:33:18:6852,"(619.75, -340.50)",,,,
14:33:18:6953,"(619.75, -340.50)",,,,
14:33:18:7049,"(619.75, -340.50)",,,,
14:33:18:7139,"(619.75, -340.50)",,,,
14:33:18:7237,"(619.75, -340.50)",,,,
14:33:18:7328,"(619.75, -340.50)",,,,
14:33:18:7429,"(619.75, -340.50)",,,,
14:33:18:7519,"(619.75, -340.50)",,,,
14:33:18:7610,"(619.75, -340.50)",,,,
14:33:18:7711,"(619.75, -340.50)",,,,
14:33:18:7812,"(619.75, -340.50)",,,,
14:33:18:7921,"(619.75, -340.50)",,,,
14:33:18:8030,"(619.75, -340.50)",,,,
14:33:18:8137,"(619.75, -340.50)",,,,
14:33:18:8253,"(619.75, -340.50)",,,,
14:33:18:8355,"(619.75, -340.50)",,,,
14:33:18:8471,"(619.75, -340.50)",,,,
14:33:18:8582,"(619.75, -340.50)",,,,
14:33:18:8759,"(619.75, -340.50)",,,,
14:33:18:8907,"(619.75, -340.50)",,,,
14:33:18:9063,"(619.75, -340.50)",,,,
14:33:18:9196,"(619.75, -340.50)",,,,
14:33:18:9347,"(619.75, -340.50)",,,,
14:33:18:9516,"(619.75, -340.50)",,,,
14:33:18:9664,"(619.75, -340.50)",,,,
14:33:18:9821,"(619.75, -340.50)",,,,
14:33:18:9974,"(619.75, -340.50)",,,,
14:33:19:0127,"(619.75, -340.50)",,,,
14:33:19:0304,"(619.75, -340.50)",,,,
14:33:19:0446,"(619.75, -340.50)",,,,
14:33:19:0593,"(619.75, -340.50)",,,,
14:33:19:0750,"(619.75, -340.50)",,,,
14:33:19:0897,"(619.75, -340.50)",,,,
14:33:19:1016,"(619.75, -340.50)",,,,
14:33:19:1117,"(619.75, -340.50)",,,,
14:33:19:1208,"(619.75, -340.50)",,,,
14:33:19:1304,"(619.75, -340.50)",,,,
14:33:19:1395,"(619.75, -340.50)",,,,
14:33:19:1497,"(619.75, -340.50)",,,,
